category,date,year,week,id_project,project_name,start_price,end_price,performance
4Chan,2023-12-16,2023,50,22257,Pepe,1.63e-06,1.42e-06,-0.12883435582822092
4Chan,2023-12-23,2023,51,22257,Pepe,1.42e-06,1.45e-06,0.02112676056338038
4Chan,2023-12-30,2023,52,22257,Pepe,1.45e-06,1.33e-06,-0.08275862068965525
4Chan,2023-12-23,2023,51,22778,RSSC,0.00707268,0.0340775,3.8181877308177383
4Chan,2023-12-30,2023,52,22778,RSSC,0.0340775,0.0270751,-0.2054845572591885
4Chan,2023-09-30,2023,39,11005,The Three Kingdoms,0.00089453,0.00093038,0.040076911897868064
4Chan,2023-10-07,2023,40,11005,The Three Kingdoms,0.00093038,0.00098632,0.060125970033749636
4Chan,2023-10-14,2023,41,11005,The Three Kingdoms,0.00098632,0.00087747,-0.11035972098304807
4Chan,2023-10-21,2023,42,11005,The Three Kingdoms,0.00087747,0.00088084,0.003840587142580423
4Chan,2023-10-28,2023,43,11005,The Three Kingdoms,0.00088084,0.0008327,-0.05465237727623633
4Chan,2023-11-04,2023,44,11005,The Three Kingdoms,0.0008327,0.00082407,-0.01036387654617513
4Chan,2023-11-11,2023,45,11005,The Three Kingdoms,0.00082407,0.00101565,0.23248025046415974
4Chan,2023-11-18,2023,46,11005,The Three Kingdoms,0.00101565,0.00082408,-0.1886181263230444
4Chan,2023-11-25,2023,47,11005,The Three Kingdoms,0.00082408,0.00077651,-0.05772497815746048
4Chan,2023-12-02,2023,48,11005,The Three Kingdoms,0.00077651,0.00078098,0.005756525994513936
4Chan,2023-12-09,2023,49,11005,The Three Kingdoms,0.00078098,0.0007978,0.02153704320213061
4Chan,2023-12-16,2023,50,11005,The Three Kingdoms,0.0007978,0.00080065,0.0035723238906994084
4Chan,2023-12-23,2023,51,11005,The Three Kingdoms,0.00080065,0.00077644,-0.03023793168050957
4Chan,2023-12-30,2023,52,11005,The Three Kingdoms,0.00077644,0.00078808,0.01499149966513838
4Chan,2023-09-30,2023,39,18175,Source Protocol,0.0041995,0.0042016,0.0005000595308964571
4Chan,2023-10-07,2023,40,18175,Source Protocol,0.0042016,0.00419802,-0.0008520563594819964
4Chan,2023-10-14,2023,41,18175,Source Protocol,0.00419802,0.00419883,0.00019294810410610869
4Chan,2023-10-21,2023,42,18175,Source Protocol,0.00419883,0.00384777,-0.08360900536578043
4Chan,2023-10-28,2023,43,18175,Source Protocol,0.00384777,0.0038458,-0.0005119848639601665
4Chan,2023-11-04,2023,44,18175,Source Protocol,0.0038458,0.00253439,-0.3409979718134068
4Chan,2023-11-11,2023,45,18175,Source Protocol,0.00253439,0.00470282,0.8556023342895134
4Chan,2023-11-18,2023,46,18175,Source Protocol,0.00470282,0.0046984,-0.0009398616149458775
4Chan,2023-11-25,2023,47,18175,Source Protocol,0.0046984,0.00470011,0.0003639536863613683
4Chan,2023-12-02,2023,48,18175,Source Protocol,0.00470011,0.00469852,-0.0003382899549159697
4Chan,2023-12-09,2023,49,18175,Source Protocol,0.00469852,0.00469965,0.00024050126422774844
4Chan,2023-12-16,2023,50,18175,Source Protocol,0.00469965,0.00469499,-0.0009915632015150236
4Chan,2023-12-23,2023,51,18175,Source Protocol,0.00469499,0.00470133,0.0013503756131537047
4Chan,2023-12-30,2023,52,18175,Source Protocol,0.00470133,0.00469603,-0.0011273405610752168
4Chan,2023-09-30,2023,39,22269,BOB Token,4.21e-06,4.23e-06,0.004750593824227983
4Chan,2023-10-07,2023,40,22269,BOB Token,4.23e-06,4.11e-06,-0.028368794326241262
4Chan,2023-10-14,2023,41,22269,BOB Token,4.11e-06,3.74e-06,-0.09002433090024317
4Chan,2023-10-21,2023,42,22269,BOB Token,3.74e-06,5.56e-06,0.4866310160427807
4Chan,2023-10-28,2023,43,22269,BOB Token,5.56e-06,6.78e-06,0.2194244604316547
4Chan,2023-11-04,2023,44,22269,BOB Token,6.78e-06,6.57e-06,-0.030973451327433704
4Chan,2023-11-11,2023,45,22269,BOB Token,6.57e-06,6.31e-06,-0.039573820395738216
4Chan,2023-11-18,2023,46,22269,BOB Token,6.31e-06,5.19e-06,-0.17749603803486522
4Chan,2023-11-25,2023,47,22269,BOB Token,5.19e-06,5.58e-06,0.07514450867052017
4Chan,2023-12-02,2023,48,22269,BOB Token,5.58e-06,5.9e-06,0.05734767025089611
4Chan,2023-12-09,2023,49,22269,BOB Token,5.9e-06,1.442e-05,1.4440677966101694
4Chan,2023-12-16,2023,50,22269,BOB Token,1.442e-05,6.965e-05,3.830097087378641
4Chan,2023-12-23,2023,51,22269,BOB Token,6.965e-05,4.541e-05,-0.3480258435032304
4Chan,2023-12-30,2023,52,22269,BOB Token,4.541e-05,3.954e-05,-0.12926668134772085
4Chan,2023-09-30,2023,39,18695,Trivians,0.00077843,0.00076253,-0.0204257287103529
4Chan,2023-10-07,2023,40,18695,Trivians,0.00076253,0.00072076,-0.0547781726620592
4Chan,2023-10-14,2023,41,18695,Trivians,0.00072076,0.00071905,-0.002372495698984305
4Chan,2023-10-21,2023,42,18695,Trivians,0.00071905,0.00064058,-0.10913010221820468
4Chan,2023-10-28,2023,43,18695,Trivians,0.00064058,0.00091373,0.4264104405382622
4Chan,2023-11-04,2023,44,18695,Trivians,0.00091373,0.00063274,-0.3075197268339662
4Chan,2023-11-11,2023,45,18695,Trivians,0.00063274,0.00057097,-0.09762303631823506
4Chan,2023-11-18,2023,46,18695,Trivians,0.00057097,0.00057847,0.013135541271870712
4Chan,2023-11-25,2023,47,18695,Trivians,0.00057847,0.00086907,0.5023596729303162
4Chan,2023-12-02,2023,48,18695,Trivians,0.00086907,0.00094632,0.08888812178535671
4Chan,2023-12-09,2023,49,18695,Trivians,0.00094632,0.00070774,-0.25211344999577306
4Chan,2023-12-16,2023,50,18695,Trivians,0.00070774,0.00055885,-0.21037386610902314
4Chan,2023-12-23,2023,51,18695,Trivians,0.00055885,0.00057049,0.020828487071665108
4Chan,2023-12-30,2023,52,18695,Trivians,0.00057049,0.00053343,-0.06496169959157917
4Chan,2023-09-24,2023,39,16646,MEVerse,0.003941,0.00395558,0.0036995686374017124
4Chan,2023-10-01,2023,40,16646,MEVerse,0.00395558,0.00389983,-0.014094014025756081
4Chan,2023-10-08,2023,41,16646,MEVerse,0.00389983,0.00436799,0.12004625842664948
4Chan,2023-10-15,2023,42,16646,MEVerse,0.00436799,0.00425474,-0.025927257159471633
4Chan,2023-10-22,2023,43,16646,MEVerse,0.00425474,0.00414483,-0.025832365784983224
4Chan,2023-10-29,2023,44,16646,MEVerse,0.00414483,0.00443183,0.06924288812810173
4Chan,2023-11-05,2023,45,16646,MEVerse,0.00443183,0.00488728,0.10276793108038881
4Chan,2023-11-12,2023,46,16646,MEVerse,0.00488728,0.00528787,0.08196583784845561
4Chan,2023-11-19,2023,47,16646,MEVerse,0.00528787,0.00464885,-0.12084638994528982
4Chan,2023-11-26,2023,48,16646,MEVerse,0.00464885,0.00562197,0.20932488679996109
4Chan,2023-12-03,2023,49,16646,MEVerse,0.00562197,0.00471633,-0.16108944017844265
4Chan,2023-12-10,2023,50,16646,MEVerse,0.00471633,0.00786042,0.6666391028617589
4Chan,2023-12-17,2023,51,16646,MEVerse,0.00786042,0.00816274,0.03846104915513421
4Chan,2023-12-24,2023,52,16646,MEVerse,0.00816274,0.00857594,0.05062025741356465
4Chan,2023-09-30,2023,39,5900,Near,1.11,1.14,0.027027027027026848
4Chan,2023-10-07,2023,40,5900,Near,1.14,1.088,-0.04561403508771915
4Chan,2023-10-14,2023,41,5900,Near,1.088,1.009,-0.07261029411764722
4Chan,2023-10-21,2023,42,5900,Near,1.009,1.043,0.033696729435084276
4Chan,2023-10-28,2023,43,5900,Near,1.043,1.23,0.17929050814956862
4Chan,2023-11-04,2023,44,5900,Near,1.23,1.5,0.21951219512195125
4Chan,2023-11-11,2023,45,5900,Near,1.5,1.61,0.0733333333333334
4Chan,2023-11-18,2023,46,5900,Near,1.61,1.78,0.10559006211180119
4Chan,2023-11-25,2023,47,5900,Near,1.78,1.87,0.050561797752809036
4Chan,2023-12-02,2023,48,5900,Near,1.87,2.02,0.08021390374331545
4Chan,2023-12-09,2023,49,5900,Near,2.02,2.51,0.24257425742574246
4Chan,2023-12-16,2023,50,5900,Near,2.51,2.37,-0.05577689243027876
4Chan,2023-12-23,2023,51,5900,Near,2.37,3.56,0.5021097046413502
4Chan,2023-12-30,2023,52,5900,Near,3.56,3.7,0.03932584269662925
4Chan,2023-09-30,2023,39,21263,Aimedis (NEW),0.00487027,0.00568829,0.16796194050843177
4Chan,2023-10-07,2023,40,21263,Aimedis (NEW),0.00568829,0.00488133,-0.14186337194482007
4Chan,2023-10-14,2023,41,21263,Aimedis (NEW),0.00488133,0.00410812,-0.1584015012301975
4Chan,2023-10-21,2023,42,21263,Aimedis (NEW),0.00410812,0.00416934,0.014902193704176083
4Chan,2023-10-28,2023,43,21263,Aimedis (NEW),0.00416934,0.00683623,0.6396432049197237
4Chan,2023-11-04,2023,44,21263,Aimedis (NEW),0.00683623,0.00626197,-0.08400243994131268
4Chan,2023-11-11,2023,45,21263,Aimedis (NEW),0.00626197,0.00735175,0.1740314948810038
4Chan,2023-11-18,2023,46,21263,Aimedis (NEW),0.00735175,0.00620946,-0.15537661101098377
4Chan,2023-11-25,2023,47,21263,Aimedis (NEW),0.00620946,0.00552035,-0.11097744409336717
4Chan,2023-12-02,2023,48,21263,Aimedis (NEW),0.00552035,0.0216252,2.917360312299039
4Chan,2023-12-09,2023,49,21263,Aimedis (NEW),0.0216252,0.0220722,0.020670329060540456
4Chan,2023-12-16,2023,50,21263,Aimedis (NEW),0.0220722,0.0181167,-0.17920732867589098
4Chan,2023-12-23,2023,51,21263,Aimedis (NEW),0.0181167,0.0113086,-0.37579139688795415
4Chan,2023-12-30,2023,52,21263,Aimedis (NEW),0.0113086,0.0109256,-0.03386802964115802
4Chan,2023-09-30,2023,39,5395,Uniswap,4.26,4.46,0.04694835680751178
4Chan,2023-10-07,2023,40,5395,Uniswap,4.46,4.36,-0.02242152466367705
4Chan,2023-10-14,2023,41,5395,Uniswap,4.36,4.09,-0.06192660550458726
4Chan,2023-10-21,2023,42,5395,Uniswap,4.09,4.13,0.009779951100244507
4Chan,2023-10-28,2023,43,5395,Uniswap,4.13,4.1,-0.0072639225181598665
4Chan,2023-11-04,2023,44,5395,Uniswap,4.1,4.68,0.14146341463414638
4Chan,2023-11-11,2023,45,5395,Uniswap,4.68,5.46,0.16666666666666674
4Chan,2023-11-18,2023,46,5395,Uniswap,5.46,5.06,-0.07326007326007332
4Chan,2023-11-25,2023,47,5395,Uniswap,5.06,6.14,0.21343873517786563
4Chan,2023-12-02,2023,48,5395,Uniswap,6.14,6.16,0.0032573289902280886
4Chan,2023-12-09,2023,49,5395,Uniswap,6.16,6.76,0.09740259740259734
4Chan,2023-12-16,2023,50,5395,Uniswap,6.76,6.13,-0.09319526627218934
4Chan,2023-12-23,2023,51,5395,Uniswap,6.13,6.27,0.022838499184339264
4Chan,2023-12-30,2023,52,5395,Uniswap,6.27,7.45,0.18819776714513567
4Chan,2023-09-30,2023,39,788,CREDITS,0.00428321,0.00350196,-0.18239824804293972
4Chan,2023-10-07,2023,40,788,CREDITS,0.00350196,0.00392233,0.12003849272978553
4Chan,2023-10-14,2023,41,788,CREDITS,0.00392233,0.00467523,0.19195223247406515
4Chan,2023-10-21,2023,42,788,CREDITS,0.00467523,0.00455767,-0.02514528696983893
4Chan,2023-10-28,2023,43,788,CREDITS,0.00455767,0.00474098,0.04022011246974878
4Chan,2023-11-04,2023,44,788,CREDITS,0.00474098,0.00488745,0.030894456420402557
4Chan,2023-11-11,2023,45,788,CREDITS,0.00488745,0.00513611,0.050877246826054566
4Chan,2023-11-18,2023,46,788,CREDITS,0.00513611,0.003474,-0.3236126173310151
4Chan,2023-11-25,2023,47,788,CREDITS,0.003474,0.00392097,0.12866148531951643
4Chan,2023-12-02,2023,48,788,CREDITS,0.00392097,0.00410037,0.04575398434571029
4Chan,2023-12-09,2023,49,788,CREDITS,0.00410037,0.00404413,-0.013715835400219966
4Chan,2023-12-16,2023,50,788,CREDITS,0.00404413,0.00439945,0.08786067708011368
4Chan,2023-12-23,2023,51,788,CREDITS,0.00439945,0.00396552,-0.09863278364340995
4Chan,2023-12-30,2023,52,788,CREDITS,0.00396552,0.00366522,-0.0757277734067664
4Chan,2023-09-30,2023,39,22292,noiseGPT,0.00059963,0.0006925,0.1548788419525374
4Chan,2023-10-07,2023,40,22292,noiseGPT,0.0006925,0.00061141,-0.11709747292418776
4Chan,2023-10-14,2023,41,22292,noiseGPT,0.00061141,0.0005395,-0.11761338545329632
4Chan,2023-10-21,2023,42,22292,noiseGPT,0.0005395,0.0006408,0.18776645041705264
4Chan,2023-10-28,2023,43,22292,noiseGPT,0.0006408,0.00085625,0.3362203495630463
4Chan,2023-11-04,2023,44,22292,noiseGPT,0.00085625,0.00137245,0.6028613138686132
4Chan,2023-11-11,2023,45,22292,noiseGPT,0.00137245,0.00437041,2.1843855878174065
4Chan,2023-11-18,2023,46,22292,noiseGPT,0.00437041,0.00793397,0.8153834537263095
4Chan,2023-11-25,2023,47,22292,noiseGPT,0.00793397,0.00875783,0.10383956581635664
4Chan,2023-12-02,2023,48,22292,noiseGPT,0.00875783,0.0191588,1.1876195358895985
4Chan,2023-12-09,2023,49,22292,noiseGPT,0.0191588,0.00317421,-0.8343210430715912
4Chan,2023-12-16,2023,50,22292,noiseGPT,0.00317421,0.0198972,5.268394340639088
4Chan,2023-12-23,2023,51,22292,noiseGPT,0.0198972,0.0152044,-0.2358522807229158
4Chan,2023-12-30,2023,52,22292,noiseGPT,0.0152044,0.0112402,-0.2607271579279682
4Chan,2023-09-30,2023,39,15639,Chihuahua Chain,2.558e-05,2.494e-05,-0.02501954652071934
4Chan,2023-10-07,2023,40,15639,Chihuahua Chain,2.494e-05,2.063e-05,-0.1728147554129911
4Chan,2023-10-14,2023,41,15639,Chihuahua Chain,2.063e-05,2.073e-05,0.004847309743092537
4Chan,2023-10-21,2023,42,15639,Chihuahua Chain,2.073e-05,2.149e-05,0.036661842739990326
4Chan,2023-10-28,2023,43,15639,Chihuahua Chain,2.149e-05,3.202e-05,0.48999534667287126
4Chan,2023-11-04,2023,44,15639,Chihuahua Chain,3.202e-05,6.612e-05,1.0649594003747656
4Chan,2023-11-11,2023,45,15639,Chihuahua Chain,6.612e-05,7.399e-05,0.11902601330913498
4Chan,2023-11-18,2023,46,15639,Chihuahua Chain,7.399e-05,5.82e-05,-0.2134072171915124
4Chan,2023-11-25,2023,47,15639,Chihuahua Chain,5.82e-05,5.389e-05,-0.07405498281786937
4Chan,2023-12-02,2023,48,15639,Chihuahua Chain,5.389e-05,5.706e-05,0.05882352941176468
4Chan,2023-12-09,2023,49,15639,Chihuahua Chain,5.706e-05,0.00028608,4.0136698212408
4Chan,2023-12-16,2023,50,15639,Chihuahua Chain,0.00028608,0.00076577,1.6767687360178969
4Chan,2023-12-23,2023,51,15639,Chihuahua Chain,0.00076577,0.00032998,-0.5690873238700915
4Chan,2023-12-30,2023,52,15639,Chihuahua Chain,0.00032998,0.00022935,-0.3049578762349234
4Chan,2023-09-30,2023,39,5920,Injective Protocol,7.06,7.7,0.09065155807365448
4Chan,2023-10-07,2023,40,5920,Injective Protocol,7.7,7.78,0.010389610389610398
4Chan,2023-10-14,2023,41,5920,Injective Protocol,7.78,7.66,-0.015424164524421607
4Chan,2023-10-21,2023,42,5920,Injective Protocol,7.66,8.94,0.16710182767624013
4Chan,2023-10-28,2023,43,5920,Injective Protocol,8.94,13.66,0.5279642058165549
4Chan,2023-11-04,2023,44,5920,Injective Protocol,13.66,14.96,0.09516837481698394
4Chan,2023-11-11,2023,45,5920,Injective Protocol,14.96,17.76,0.18716577540106955
4Chan,2023-11-18,2023,46,5920,Injective Protocol,17.76,16.07,-0.09515765765765773
4Chan,2023-11-25,2023,47,5920,Injective Protocol,16.07,16.95,0.05476042314872427
4Chan,2023-12-02,2023,48,5920,Injective Protocol,16.95,18.35,0.0825958702064898
4Chan,2023-12-09,2023,49,5920,Injective Protocol,18.35,18.91,0.030517711171662052
4Chan,2023-12-16,2023,50,5920,Injective Protocol,18.91,30.05,0.5891062929666844
4Chan,2023-12-23,2023,51,5920,Injective Protocol,30.05,40.94,0.3623960066555739
4Chan,2023-12-30,2023,52,5920,Injective Protocol,40.94,36.03,-0.11993160723009275
4Chan,2023-09-30,2023,39,809,Crypto.com Coin,0.050554,0.050649,0.0018791787000039138
4Chan,2023-10-07,2023,40,809,Crypto.com Coin,0.050649,0.050467,-0.003593358210428668
4Chan,2023-10-14,2023,41,809,Crypto.com Coin,0.050467,0.051851,0.027423861136980667
4Chan,2023-10-21,2023,42,809,Crypto.com Coin,0.051851,0.053528,0.03234267420107612
4Chan,2023-10-28,2023,43,809,Crypto.com Coin,0.053528,0.059075,0.1036280077716336
4Chan,2023-11-04,2023,44,809,Crypto.com Coin,0.059075,0.067616,0.14457892509521783
4Chan,2023-11-11,2023,45,809,Crypto.com Coin,0.067616,0.113252,0.6749290108849978
4Chan,2023-11-18,2023,46,809,Crypto.com Coin,0.113252,0.098163,-0.1332338501748314
4Chan,2023-11-25,2023,47,809,Crypto.com Coin,0.098163,0.097521,-0.006540142416185362
4Chan,2023-12-02,2023,48,809,Crypto.com Coin,0.097521,0.092605,-0.05040965535628213
4Chan,2023-12-09,2023,49,809,Crypto.com Coin,0.092605,0.108042,0.16669726256681594
4Chan,2023-12-16,2023,50,809,Crypto.com Coin,0.108042,0.101669,-0.05898632013476244
4Chan,2023-12-23,2023,51,809,Crypto.com Coin,0.101669,0.100861,-0.007947358585212694
4Chan,2023-12-30,2023,52,809,Crypto.com Coin,0.100861,0.098835,-0.020087050495236018
4Chan,2023-12-17,2023,51,23342,Myra Token,0.00319179,0.00319179,0.0
4Chan,2023-12-24,2023,52,23342,Myra Token,0.00319179,0.00319179,0.0
4Chan,2023-12-17,2023,51,24369,TrumpCoin,1.7708e-08,1.7708e-08,0.0
4Chan,2023-12-24,2023,52,24369,TrumpCoin,1.7708e-08,1.7708e-08,0.0
4Chan,2023-09-30,2023,39,5938,Leverj Gluon,0.00221215,0.00224536,0.015012544357299503
4Chan,2023-10-07,2023,40,5938,Leverj Gluon,0.00224536,0.00214197,-0.046046068336480596
4Chan,2023-10-14,2023,41,5938,Leverj Gluon,0.00214197,0.00202247,-0.05578976362880891
4Chan,2023-10-21,2023,42,5938,Leverj Gluon,0.00202247,0.00210039,0.038527147497861514
4Chan,2023-10-28,2023,43,5938,Leverj Gluon,0.00210039,0.00234887,0.11830183918224696
4Chan,2023-11-04,2023,44,5938,Leverj Gluon,0.00234887,0.00277099,0.17971194659559714
4Chan,2023-11-11,2023,45,5938,Leverj Gluon,0.00277099,0.00251236,-0.09333487309589718
4Chan,2023-11-18,2023,46,5938,Leverj Gluon,0.00251236,0.00349491,0.3910864684997373
4Chan,2023-11-25,2023,47,5938,Leverj Gluon,0.00349491,0.00304013,-0.1301263837981522
4Chan,2023-12-02,2023,48,5938,Leverj Gluon,0.00304013,0.00323015,0.06250390608296369
4Chan,2023-12-09,2023,49,5938,Leverj Gluon,0.00323015,0.00289886,-0.10256180053557888
4Chan,2023-12-16,2023,50,5938,Leverj Gluon,0.00289886,0.00299927,0.03463775415163202
4Chan,2023-12-23,2023,51,5938,Leverj Gluon,0.00299927,0.00261732,-0.12734765459595176
4Chan,2023-12-30,2023,52,5938,Leverj Gluon,0.00261732,0.00274781,0.04985634160133268
4Chan,2023-09-30,2023,39,21812,SPACE ID,0.194449,0.201434,0.035922015541350126
4Chan,2023-10-07,2023,40,21812,SPACE ID,0.201434,0.192353,-0.045081763753884674
4Chan,2023-10-14,2023,41,21812,SPACE ID,0.192353,0.188168,-0.02175687408046661
4Chan,2023-10-21,2023,42,21812,SPACE ID,0.188168,0.180232,-0.0421750775902385
4Chan,2023-10-28,2023,43,21812,SPACE ID,0.180232,0.227699,0.2633661059079409
4Chan,2023-11-04,2023,44,21812,SPACE ID,0.227699,0.259099,0.13790135222376915
4Chan,2023-11-11,2023,45,21812,SPACE ID,0.259099,0.279558,0.07896209556964692
4Chan,2023-11-18,2023,46,21812,SPACE ID,0.279558,0.252937,-0.09522531996938007
4Chan,2023-11-25,2023,47,21812,SPACE ID,0.252937,0.254658,0.006804065834575299
4Chan,2023-12-02,2023,48,21812,SPACE ID,0.254658,0.28709,0.1273551194150587
4Chan,2023-12-09,2023,49,21812,SPACE ID,0.28709,0.302416,0.053383956250653126
4Chan,2023-12-16,2023,50,21812,SPACE ID,0.302416,0.286226,-0.05353552722078209
4Chan,2023-12-23,2023,51,21812,SPACE ID,0.286226,0.317074,0.1077749750197398
4Chan,2023-12-30,2023,52,21812,SPACE ID,0.317074,0.312839,-0.013356503529144755
4Chan,2023-09-30,2023,39,2872,Wrapped Bitcoin,26547.0,27003.0,0.01717708215617584
4Chan,2023-10-07,2023,40,2872,Wrapped Bitcoin,27003.0,27965.0,0.03562567122171611
4Chan,2023-10-14,2023,41,2872,Wrapped Bitcoin,27965.0,26846.0,-0.04001430359377794
4Chan,2023-10-21,2023,42,2872,Wrapped Bitcoin,26846.0,30053.0,0.11945913730164642
4Chan,2023-10-28,2023,43,2872,Wrapped Bitcoin,30053.0,34094.0,0.1344624496722457
4Chan,2023-11-04,2023,44,2872,Wrapped Bitcoin,34094.0,34811.0,0.02103009327154338
4Chan,2023-11-11,2023,45,2872,Wrapped Bitcoin,34811.0,37020.0,0.06345695326189997
4Chan,2023-11-18,2023,46,2872,Wrapped Bitcoin,37020.0,36547.0,-0.01277687736358725
4Chan,2023-11-25,2023,47,2872,Wrapped Bitcoin,36547.0,37790.0,0.03401099953484554
4Chan,2023-12-02,2023,48,2872,Wrapped Bitcoin,37790.0,39397.0,0.042524477374966924
4Chan,2023-12-09,2023,49,2872,Wrapped Bitcoin,39397.0,43846.0,0.11292738025738
4Chan,2023-12-16,2023,50,2872,Wrapped Bitcoin,43846.0,42247.0,-0.036468549012452674
4Chan,2023-12-23,2023,51,2872,Wrapped Bitcoin,42247.0,43697.0,0.03432196368972945
4Chan,2023-12-30,2023,52,2872,Wrapped Bitcoin,43697.0,42311.0,-0.031718424605808176
4Chan,2023-12-23,2023,51,22841,Flooring Protocol μMfers,0.00172536,0.00138888,-0.19502016970371394
4Chan,2023-12-30,2023,52,22841,Flooring Protocol μMfers,0.00138888,0.00134536,-0.03133460054144348
4Chan,2023-09-24,2023,39,21307,CatKing,1.9797e-11,1.9825e-11,0.0014143557104612362
4Chan,2023-10-01,2023,40,21307,CatKing,1.9825e-11,1.909e-11,-0.0370744010088273
4Chan,2023-10-08,2023,41,21307,CatKing,1.909e-11,1.909e-11,0.0
4Chan,2023-10-15,2023,42,21307,CatKing,1.909e-11,1.909e-11,0.0
4Chan,2023-10-22,2023,43,21307,CatKing,1.909e-11,1.9187e-11,0.005081194342587832
4Chan,2023-10-29,2023,44,21307,CatKing,1.9187e-11,2.113e-11,0.10126648251420224
4Chan,2023-11-05,2023,45,21307,CatKing,2.113e-11,2.113e-11,0.0
4Chan,2023-11-12,2023,46,21307,CatKing,2.113e-11,2.543e-11,0.2035021296734501
4Chan,2023-11-19,2023,47,21307,CatKing,2.543e-11,2.47e-11,-0.028706252457727108
4Chan,2023-11-26,2023,48,21307,CatKing,2.47e-11,2.47e-11,0.0
4Chan,2023-12-03,2023,49,21307,CatKing,2.47e-11,2.47e-11,0.0
4Chan,2023-12-10,2023,50,21307,CatKing,2.47e-11,2.47e-11,0.0
4Chan,2023-12-17,2023,51,21307,CatKing,2.47e-11,2.6326e-11,0.06582995951417003
4Chan,2023-12-24,2023,52,21307,CatKing,2.6326e-11,2.6326e-11,0.0
4Chan,2023-09-30,2023,39,10555,Gamestarter,0.022327,0.0227036,0.016867469879518128
4Chan,2023-10-07,2023,40,10555,Gamestarter,0.0227036,0.0223168,-0.017036945682623005
4Chan,2023-10-14,2023,41,10555,Gamestarter,0.0223168,0.0211772,-0.05106466876971613
4Chan,2023-10-21,2023,42,10555,Gamestarter,0.0211772,0.0214648,0.013580643333396245
4Chan,2023-10-28,2023,43,10555,Gamestarter,0.0214648,0.022168,0.03276061272408786
4Chan,2023-11-04,2023,44,10555,Gamestarter,0.022168,0.0227828,0.027733670155178577
4Chan,2023-11-11,2023,45,10555,Gamestarter,0.0227828,0.0301304,0.3225064522358974
4Chan,2023-11-18,2023,46,10555,Gamestarter,0.0301304,0.0365073,0.21164339006451946
4Chan,2023-11-25,2023,47,10555,Gamestarter,0.0365073,0.0402463,0.10241787258986557
4Chan,2023-12-02,2023,48,10555,Gamestarter,0.0402463,0.058763,0.4600845295095451
4Chan,2023-12-09,2023,49,10555,Gamestarter,0.058763,0.224607,2.822252097408233
4Chan,2023-12-16,2023,50,10555,Gamestarter,0.224607,0.190834,-0.15036485951016662
4Chan,2023-12-23,2023,51,10555,Gamestarter,0.190834,0.156317,-0.18087447729440242
4Chan,2023-12-30,2023,52,10555,Gamestarter,0.156317,0.161525,0.0333169137074022
4Chan,2023-09-24,2023,39,22351,Helium Mobile,0.00019109,0.00019216,0.005599455753833352
4Chan,2023-10-01,2023,40,22351,Helium Mobile,0.00019216,0.00017666,-0.08066194837635303
4Chan,2023-10-08,2023,41,22351,Helium Mobile,0.00017666,0.00015876,-0.10132457828597306
4Chan,2023-10-15,2023,42,22351,Helium Mobile,0.00015876,0.00012981,-0.18235071806500378
4Chan,2023-10-22,2023,43,22351,Helium Mobile,0.00012981,0.00012644,-0.025961019952238016
4Chan,2023-10-29,2023,44,22351,Helium Mobile,0.00012644,0.00013294,0.05140778234735861
4Chan,2023-11-05,2023,45,22351,Helium Mobile,0.00013294,0.00018544,0.39491499924778095
4Chan,2023-11-12,2023,46,22351,Helium Mobile,0.00018544,0.00027573,0.48689603106125967
4Chan,2023-11-19,2023,47,22351,Helium Mobile,0.00027573,0.00025794,-0.06451963877706453
4Chan,2023-11-26,2023,48,22351,Helium Mobile,0.00025794,0.0002876,0.11498798170117075
4Chan,2023-12-03,2023,49,22351,Helium Mobile,0.0002876,0.00026666,-0.07280945757997218
4Chan,2023-12-10,2023,50,22351,Helium Mobile,0.00026666,0.00046957,0.7609315232880822
4Chan,2023-12-17,2023,51,22351,Helium Mobile,0.00046957,0.003515,6.4855719062120665
4Chan,2023-12-30,2023,52,22351,Helium Mobile,0.003515,0.00406343,0.15602560455192033
4Chan,2023-12-17,2023,51,24402,AICoin,2.947e-05,3.791e-05,0.28639294197488974
4Chan,2023-12-24,2023,52,24402,AICoin,3.791e-05,4.193e-05,0.10604062252703768
4Chan,2023-12-23,2023,51,22866,Floyx,2.79e-05,0.00019425,5.96236559139785
4Chan,2023-12-30,2023,52,22866,Floyx,0.00019425,0.0001994,0.02651222651222646
4Chan,2023-09-24,2023,39,17237,PLEARN,0.00725591,0.0072569,0.00013644050160492512
4Chan,2023-10-01,2023,40,17237,PLEARN,0.0072569,0.00705735,-0.02749796745166665
4Chan,2023-10-08,2023,41,17237,PLEARN,0.00705735,0.00705735,0.0
4Chan,2023-10-15,2023,42,17237,PLEARN,0.00705735,0.0136043,0.9276782361651327
4Chan,2023-10-28,2023,43,17237,PLEARN,0.0136043,0.0155278,0.1413891196165918
4Chan,2023-11-04,2023,44,17237,PLEARN,0.0155278,0.0152027,-0.020936642666701016
4Chan,2023-11-11,2023,45,17237,PLEARN,0.0152027,0.092629,5.092930860965486
4Chan,2023-11-18,2023,46,17237,PLEARN,0.092629,0.056712,-0.38775113625322527
4Chan,2023-11-25,2023,47,17237,PLEARN,0.056712,0.0486319,-0.14247601918465227
4Chan,2023-12-02,2023,48,17237,PLEARN,0.0486319,0.236163,3.856133525525427
