category,date,year,week,id_project,project_name,start_price,end_price,performance
Development,2024-01-06,2024,1,12264,Ethereum Name Service,9.97,13.21,0.324974924774323
Development,2024-01-06,2024,1,19433,D3D Social,0.136961,0.12701,-0.07265571951139367
Development,2024-01-06,2024,1,1004,Holo,0.0024917,0.00205182,-0.17653810651362511
Development,2024-01-06,2024,1,5613,Aave,112.4,99.87,-0.11147686832740214
Development,2024-01-06,2024,1,10735,GMX,57.02,51.28,-0.1006664328305858
Development,2024-01-06,2024,1,22513,Tectum,21.11,34.66,0.6418758882046423
Development,2024-01-06,2024,1,12280,Solarbeam,0.050639,0.0420271,-0.17006457473488823
Development,2024-01-06,2024,1,17403,ritestream,0.00209451,0.0195861,8.351160892046348
Development,2024-01-06,2024,1,22525,Myro,0.0192985,0.07244,2.7536596108505846
Development,2024-01-13,2024,2,18950,Dejitaru Shirudo,0.00064839,0.00102736,0.5844784774595536
Development,2024-01-20,2024,3,18950,Dejitaru Shirudo,0.00102736,0.000987,-0.039285158075066114
Development,2024-01-13,2024,2,22542,Shido,0.00634242,0.00531396,-0.1621557701949728
Development,2024-01-20,2024,3,22542,Shido,0.00531396,0.0104361,0.9639026262899983
Development,2024-01-13,2024,2,22543,Toshi,9.445e-05,0.00013362,0.41471678136580203
Development,2024-01-20,2024,3,22543,Toshi,0.00013362,0.00016403,0.22758569076485555
Development,2024-01-13,2024,2,1045,MaidSafeCoin,0.256805,0.280956,0.09404411907867828
Development,2024-01-20,2024,3,1045,MaidSafeCoin,0.280956,0.249051,-0.11355870670140517
Development,2024-01-13,2024,2,1052,Golem,0.239772,0.22297,-0.07007490449260134
Development,2024-01-20,2024,3,1052,Golem,0.22297,0.218628,-0.01947347176750241
Development,2024-01-13,2024,2,20508,Global Digital Cluster Co,2.8,2.44,-0.12857142857142853
Development,2024-01-20,2024,3,20508,Global Digital Cluster Co,2.44,2.65,0.08606557377049179
Development,2024-01-13,2024,2,22559,Turbo,0.00039715,0.00033781,-0.14941457887448056
Development,2024-01-20,2024,3,22559,Turbo,0.00033781,0.00030703,-0.09111630798377786
Development,2024-01-13,2024,2,16935,CatCoin Cash,7.7574e-11,7.1218e-11,-0.08193466883234084
Development,2024-01-20,2024,3,16935,CatCoin Cash,7.1218e-11,4.4313e-11,-0.37778370636636804
Development,2024-01-13,2024,2,22569,Datamall Coin,0.103911,0.075108,-0.27718913300805503
Development,2024-01-20,2024,3,22569,Datamall Coin,0.075108,0.073832,-0.016988869361452833
Development,2024-01-13,2024,2,16940,Taki,0.023013,0.0217685,-0.05407812975274841
Development,2024-01-20,2024,3,16940,Taki,0.0217685,0.0171818,-0.210703539518111
Development,2024-01-13,2024,2,16945,ApeX,1.28,2.07,0.6171874999999999
