,id_project,name,top,score,year,week
200,5395,Uniswap,General,70.31,2024,7
201,1011,Theta Network,General,70.18,2024,7
202,983,Stellar,General,70.02,2024,7
203,8477,Mina Protocol (IOU),General,69.95,2024,7
204,1062,Fantom,General,69.81,2024,7
205,985,Tezos,General,69.77,2024,7
206,7102,Flow - Dapper Labs,General,69.44,2024,7
207,986,Monero,General,69.14,2024,7
208,1005,Synthetix Network Token,General,69.11,2024,7
209,991,Ethereum Classic,General,68.82,2024,7
210,376,Bitcoin,General,91.11,2024,8
211,978,Ethereum,General,77.63,2024,8
212,979,XRP,General,75.63,2024,8
213,5518,Avalanche,General,73.40,2024,8
214,345,Binance Coin,General,73.08,2024,8
215,3844,Trust Wallet Token,General,71.05,2024,8
216,3747,Solana,General,70.92,2024,8
217,621,Cardano,General,70.92,2024,8
218,769,Cosmos,General,70.86,2024,8
219,907,Decentraland,General,70.52,2024,8
220,984,TRON,General,70.49,2024,8
221,5613,Aave,General,70.48,2024,8
222,4688,Polkadot,General,70.06,2024,8
223,994,VeChain,General,70.01,2024,8
224,986,Monero,General,69.90,2024,8
225,147,Algorand,General,69.88,2024,8
226,998,Dogecoin,General,69.84,2024,8
227,5395,Uniswap,General,69.78,2024,8
228,985,Tezos,General,69.71,2024,8
229,983,Stellar,General,69.60,2024,8
230,8839,Internet Computer,General,69.50,2024,8
231,1069,Hedera Hashgraph,General,69.46,2024,8
232,1011,Theta Network,General,68.66,2024,8
233,2391,Klaytn,General,68.44,2024,8
234,1062,Fantom,General,68.19,2024,8
235,7102,Flow - Dapper Labs,General,68.19,2024,8
236,1005,Synthetix Network Token,General,68.11,2024,8
237,15951,BitTorrent,General,67.80,2024,8
238,996,Maker,General,67.55,2024,8
239,8477,Mina Protocol (IOU),General,67.53,2024,8
240,376,Bitcoin,General,88.32,2024,9
241,978,Ethereum,General,81.14,2024,9
242,979,XRP,General,74.23,2024,9
243,345,Binance Coin,General,74.04,2024,9
244,8839,Internet Computer,General,72.16,2024,9
245,621,Cardano,General,71.01,2024,9
246,1036,Polygon,General,70.73,2024,9
247,3747,Solana,General,70.73,2024,9
248,5613,Aave,General,70.54,2024,9
249,998,Dogecoin,General,70.52,2024,9
250,4688,Polkadot,General,69.92,2024,9
251,769,Cosmos,General,69.90,2024,9
252,5395,Uniswap,General,69.75,2024,9
253,1005,Synthetix Network Token,General,69.74,2024,9
254,994,VeChain,General,69.56,2024,9
255,1069,Hedera Hashgraph,General,69.56,2024,9
256,5518,Avalanche,General,69.52,2024,9
257,996,Maker,General,69.43,2024,9
258,3844,Trust Wallet Token,General,69.34,2024,9
259,1011,Theta Network,General,69.10,2024,9
260,7102,Flow - Dapper Labs,General,69.08,2024,9
261,1013,KuCoin Shares,General,69.01,2024,9
262,4708,SAND,General,68.94,2024,9
263,1062,Fantom,General,68.88,2024,9
264,6569,The Graph,General,68.55,2024,9
265,659,ChainLink,General,68.33,2024,9
266,984,TRON,General,68.25,2024,9
267,15951,BitTorrent,General,68.02,2024,9
268,907,Decentraland,General,67.97,2024,9
269,986,Monero,General,67.66,2024,9
270,376,Bitcoin,General,86.97,2024,10
271,978,Ethereum,General,81.00,2024,10
272,979,XRP,General,72.93,2024,10
273,345,Binance Coin,General,71.72,2024,10
274,1036,Polygon,General,70.80,2024,10
275,1069,Hedera Hashgraph,General,69.66,2024,10
276,8839,Internet Computer,General,69.28,2024,10
277,5518,Avalanche,General,68.93,2024,10
278,621,Cardano,General,68.61,2024,10
279,659,ChainLink,General,68.55,2024,10
280,3844,Trust Wallet Token,General,68.41,2024,10
281,986,Monero,General,68.32,2024,10
282,769,Cosmos,General,68.26,2024,10
283,4688,Polkadot,General,67.96,2024,10
284,998,Dogecoin,General,67.74,2024,10
285,5613,Aave,General,67.46,2024,10
286,3747,Solana,General,67.39,2024,10
287,907,Decentraland,General,67.32,2024,10
288,994,VeChain,General,67.13,2024,10
289,5395,Uniswap,General,67.13,2024,10
290,1011,Theta Network,General,66.15,2024,10
291,991,Ethereum Classic,General,65.64,2024,10
292,7102,Flow - Dapper Labs,General,65.56,2024,10
293,2391,Klaytn,General,65.41,2024,10
294,984,TRON,General,65.27,2024,10
295,1062,Fantom,General,65.18,2024,10
296,6569,The Graph,General,65.14,2024,10
297,996,Maker,General,64.93,2024,10
298,15951,BitTorrent,General,64.82,2024,10
299,809,Crypto.com Coin,General,64.78,2024,10
300,376,Bitcoin,General,87.91,2024,11
301,978,Ethereum,General,75.88,2024,11
302,345,Binance Coin,General,73.48,2024,11
303,979,XRP,General,73.03,2024,11
304,5518,Avalanche,General,70.91,2024,11
305,1036,Polygon,General,69.75,2024,11
306,3844,Trust Wallet Token,General,69.67,2024,11
307,994,VeChain,General,69.52,2024,11
308,659,ChainLink,General,69.41,2024,11
309,8839,Internet Computer,General,69.38,2024,11
310,986,Monero,General,69.33,2024,11
311,4688,Polkadot,General,69.27,2024,11
312,5613,Aave,General,69.22,2024,11
313,621,Cardano,General,69.01,2024,11
314,907,Decentraland,General,68.88,2024,11
315,984,TRON,General,68.77,2024,11
316,1062,Fantom,General,68.51,2024,11
317,769,Cosmos,General,68.40,2024,11
318,5395,Uniswap,General,68.34,2024,11
319,1069,Hedera Hashgraph,General,68.24,2024,11
320,7102,Flow - Dapper Labs,General,68.05,2024,11
321,147,Algorand,General,68.03,2024,11
322,1011,Theta Network,General,68.02,2024,11
323,1005,Synthetix Network Token,General,67.75,2024,11
324,3747,Solana,General,67.55,2024,11
325,998,Dogecoin,General,67.52,2024,11
326,6723,Lido DAO,General,67.26,2024,11
327,6569,The Graph,General,67.22,2024,11
328,1013,KuCoin Shares,General,66.73,2024,11
329,2391,Klaytn,General,66.50,2024,11
330,376,Bitcoin,General,82.57,2024,12
331,978,Ethereum,General,79.18,2024,12
332,979,XRP,General,75.11,2024,12
333,345,Binance Coin,General,70.79,2024,12
334,1036,Polygon,General,70.60,2024,12
335,5518,Avalanche,General,70.09,2024,12
336,3747,Solana,General,69.51,2024,12
