category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
General,polygon-ecosystem,2024-01-06 21:02:34,2024,1,347,Binance USD,1.002,0.99929,-0.0027045908183632636,51.97
General,polygon-ecosystem,2024-01-06 21:25:12,2024,1,8485,Zignaly,0.0289512,0.0424672,0.4668545690679487,38.74
General,polygon-ecosystem,2024-01-06 21:17:19,2024,1,687,Civic,0.105263,0.104451,-0.007714011571017293,48.56
General,polygon-ecosystem,2024-01-06 21:17:36,2024,1,2234,Marcopolo,0.0343412,0.0239859,-0.3015415885292302,35.83
General,polygon-ecosystem,2024-01-06 21:21:54,2024,1,5519,tBTC,42368.0,43662.0,0.030541918429003022,20.33
General,polygon-ecosystem,2024-01-06 21:14:49,2024,1,22538,Vyvo Smart Chain,0.055587,0.05654,0.017144296328278238,25.56
General,polygon-ecosystem,2024-01-06 21:19:02,2024,1,1058,REN,0.073559,0.058603,-0.20331978411887053,48.19
General,polygon-ecosystem,2024-01-06 21:21:16,2024,1,9044,XCAD Network,1.37,1.16,-0.15328467153284683,36.62
General,polygon-ecosystem,2024-01-06 21:19:10,2024,1,6691,Cobak Token,0.897895,0.852266,-0.05081774595025034,23.92
General,polygon-ecosystem,2024-01-06 21:21:56,2024,1,18798,ARPA,0.05581,0.069274,0.24124708833542383,31.72
General,polygon-ecosystem,2024-01-06 21:20:34,2024,1,18173,RocketX exchange,0.744419,0.749457,0.006767694000287454,26.15
