id_project,week_performance,year,init_price,end_price,performance,date_performance
1032,8,2024,0.0241445,0.0306108,0.2678166870301726,2024-03-02 21:05:54
1032,9,2024,0.0306108,0.0351023,0.14672925895435607,2024-03-09 21:05:18
1032,10,2024,0.0351023,0.0332744,-0.05207351085256522,2024-03-16 21:05:09
1032,11,2024,0.0332744,0.0334223,0.004444858509845389,2024-03-23 21:05:00
1032,12,2024,0.0334223,0.0375017,0.1220562319170134,2024-03-30 21:05:03
1032,13,2024,0.0375017,0.0329447,-0.12151449134305908,2024-04-06 21:05:32
1032,14,2024,0.0329447,0.0217356,-0.34023985648677935,2024-04-13 21:07:16
1032,15,2024,0.0217356,0.0264788,0.2182226393566315,2024-04-20 21:07:02
1032,16,2024,0.0264788,0.0250452,-0.05414142634862608,2024-04-27 21:06:48
1032,17,2024,0.0250452,0.0246627,-0.015272387523357805,2024-05-04 21:07:14
1036,5,2024,0.787899,0.851647,0.08090884745379805,2024-02-10 21:00:32
1036,6,2024,0.851647,0.924026,0.08498708972144559,2024-02-18 21:00:39
1036,7,2024,0.924026,0.996543,0.07847939343698115,2024-02-24 21:00:36
1036,8,2024,0.996543,1.086,0.08976732564475404,2024-03-02 21:00:34
1036,9,2024,1.086,1.14,0.049723756906077186,2024-03-09 21:00:36
1036,10,2024,1.14,1.059,-0.07105263157894734,2024-03-16 21:00:40
1036,11,2024,1.059,0.993654,-0.06170538243626054,2024-03-23 21:00:35
1036,12,2024,0.993654,0.98779,-0.005901450605542866,2024-03-30 21:00:41
1036,13,2024,0.98779,0.896547,-0.09237084805474845,2024-04-06 21:00:47
1036,14,2024,0.896547,0.610038,-0.3195694146542234,2024-04-13 21:00:54
1036,15,2024,0.610038,0.737217,0.2084771768316073,2024-04-20 21:00:48
1036,16,2024,0.737217,0.729333,-0.010694273192289383,2024-04-27 21:00:50
1036,17,2024,0.729333,0.734963,0.007719381955841877,2024-05-04 21:00:53
1069,5,2024,0.069608,0.078986,0.13472589357545106,2024-02-10 21:01:24
1069,6,2024,0.078986,0.082813,0.048451624338490325,2024-02-18 21:01:34
1069,7,2024,0.082813,0.109182,0.31841619069469773,2024-02-24 21:01:41
1069,8,2024,0.109182,0.114174,0.0457218222783975,2024-03-02 21:01:13
1069,9,2024,0.114174,0.130457,0.14261565680452637,2024-03-09 21:01:15
1069,10,2024,0.130457,0.112721,-0.13595284269912683,2024-03-16 21:01:09
1069,11,2024,0.112721,0.108155,-0.04050709273338598,2024-03-23 21:01:04
1069,12,2024,0.108155,0.114848,0.06188340807174892,2024-03-30 21:01:19
1069,13,2024,0.114848,0.10546,-0.0817428252995264,2024-04-06 21:01:23
1069,14,2024,0.10546,0.073079,-0.3070453252417978,2024-04-13 21:01:37
1069,15,2024,0.073079,0.086646,0.1856484078873547,2024-04-20 21:01:37
1069,16,2024,0.086646,0.107053,0.23552154744592935,2024-04-27 21:01:39
1069,17,2024,0.107053,0.109607,0.023857341690564495,2024-05-04 21:01:26
1081,5,2024,0.0143404,0.0156649,0.0923614404061253,2024-02-10 21:08:55
1081,6,2024,0.0156649,0.0168467,0.07544254990456373,2024-02-18 03:10:11
1081,7,2024,0.0168467,0.0204644,0.21474235310179451,2024-02-24 21:10:42
1081,8,2024,0.0204644,0.0274449,0.34110455229569403,2024-03-02 21:08:29
1081,9,2024,0.0274449,0.0361083,0.3156652055573167,2024-03-09 21:07:28
1081,10,2024,0.0361083,0.0295682,-0.18112456138893282,2024-03-16 21:07:05
1081,11,2024,0.0295682,0.0303124,0.025168931487205864,2024-03-23 21:07:12
1081,12,2024,0.0303124,0.0306045,0.009636320449716948,2024-03-30 21:07:08
1081,13,2024,0.0306045,0.0276668,-0.095989151922103,2024-04-06 21:08:32
1081,14,2024,0.0276668,0.0178415,-0.3551296138331863,2024-04-13 21:11:35
1081,15,2024,0.0178415,0.0221896,0.24370708740856994,2024-04-20 21:11:07
1081,16,2024,0.0221896,0.0203995,-0.08067292785809566,2024-04-27 21:09:56
1081,17,2024,0.0203995,0.0200955,-0.014902326037402984,2024-05-04 21:10:52
1087,5,2024,0.708463,0.720815,0.01743492603001149,2024-02-10 21:03:07
1087,6,2024,0.720815,0.736164,0.021293951984906054,2024-02-18 03:00:57
1087,7,2024,0.736164,0.811322,0.10209409859759502,2024-02-24 21:04:01
1087,8,2024,0.811322,0.958542,0.18145693078703648,2024-03-02 21:03:33
1087,9,2024,0.958542,1.035,0.07976489293113907,2024-03-09 21:03:23
1087,10,2024,1.035,0.901713,-0.12877971014492748,2024-03-16 21:03:28
1087,11,2024,0.901713,0.925262,0.02611584839078514,2024-03-23 21:03:35
1087,12,2024,0.925262,1.029,0.11211743268393155,2024-03-30 21:03:37
1087,13,2024,1.029,0.926786,-0.09933333333333326,2024-04-06 21:03:49
1087,14,2024,0.926786,0.598277,-0.3544604687597785,2024-04-13 21:04:38
1087,15,2024,0.598277,0.729266,0.2189437334211411,2024-04-20 21:05:04
1087,16,2024,0.729266,0.693806,-0.04862423313304053,2024-04-27 21:04:42
1087,17,2024,0.693806,0.68689,-0.00996820436836815,2024-05-04 21:04:56
1118,5,2024,0.0023465,0.00253466,0.08018751331770728,2024-02-10 21:09:05
1118,6,2024,0.00253466,0.00469705,0.8531282302162815,2024-02-18 03:10:16
1118,7,2024,0.00469705,0.00482009,0.026195165050403892,2024-02-24 21:07:30
1118,8,2024,0.00482009,0.0048402,0.004172121267445269,2024-03-02 21:06:48
1118,9,2024,0.0048402,0.00465527,-0.038207098880211524,2024-03-09 21:07:08
1118,10,2024,0.00465527,0.0038777,-0.1670300541107176,2024-03-16 21:08:28
1118,11,2024,0.0038777,0.00413392,0.06607525079299588,2024-03-23 21:08:23
1118,12,2024,0.00413392,0.0042575,0.029894144056972525,2024-03-30 21:08:07
1118,13,2024,0.0042575,0.00389826,-0.08437815619495005,2024-04-06 21:09:47
1118,14,2024,0.00389826,0.00315367,-0.19100573076192975,2024-04-13 21:12:55
1118,15,2024,0.00315367,0.00380674,0.2070825419273418,2024-04-20 21:10:06
1118,16,2024,0.00380674,0.00346434,-0.08994572784061944,2024-04-27 21:09:45
1118,17,2024,0.00346434,0.00337622,-0.025436302441446314,2024-05-04 21:10:28
2391,5,2024,0.195716,0.218639,0.11712379161642379,2024-02-10 21:03:22
2391,6,2024,0.218639,0.222348,0.016964036608290333,2024-02-18 03:01:01
2391,7,2024,0.222348,0.233959,0.052219943511972275,2024-02-24 21:04:08
2391,8,2024,0.233959,0.301385,0.2881957949897205,2024-03-02 21:03:44
2391,9,2024,0.301385,0.286589,-0.04909335235662037,2024-03-09 21:03:19
2391,10,2024,0.286589,0.258718,-0.09725076677751059,2024-03-16 21:03:45
