,id_project,week,year,top,score,created_at,name,week_associated
752,979,8,2024,General,75.63,2024-02-26 00:28:24,XRP,11
753,5518,8,2024,General,73.40,2024-02-26 00:29:59,Avalanche,11
754,345,8,2024,General,73.08,2024-02-26 00:28:07,Binance Coin,11
755,3844,8,2024,General,71.05,2024-02-26 00:29:32,Trust Wallet Token,11
756,3747,8,2024,General,70.92,2024-02-26 00:29:30,Solana,11
757,621,8,2024,General,70.92,2024-02-26 00:28:14,Cardano,11
758,769,8,2024,General,70.86,2024-02-26 00:28:18,Cosmos,11
759,907,8,2024,General,70.52,2024-02-26 00:28:21,Decentraland,11
760,984,8,2024,General,70.49,2024-02-26 00:28:25,TRON,11
761,5613,8,2024,General,70.48,2024-02-26 00:30:02,Aave,11
762,4688,8,2024,General,70.06,2024-02-26 00:29:44,Polkadot,11
763,994,8,2024,General,70.01,2024-02-26 00:28:27,VeChain,11
764,986,8,2024,General,69.90,2024-02-26 00:28:25,Monero,11
765,147,8,2024,General,69.88,2024-02-26 00:28:02,Algorand,11
766,998,8,2024,General,69.84,2024-02-26 00:28:27,Dogecoin,11
767,5395,8,2024,General,69.78,2024-02-26 00:29:57,Uniswap,11
768,985,8,2024,General,69.71,2024-02-26 00:28:25,Tezos,11
769,983,8,2024,General,69.60,2024-02-26 00:28:25,Stellar,11
770,8839,8,2024,General,69.50,2024-02-26 00:31:04,Internet Computer,11
771,1069,8,2024,General,69.46,2024-02-26 00:28:37,Hedera Hashgraph,11
772,1011,8,2024,General,68.66,2024-02-26 00:28:30,Theta Network,11
773,2391,8,2024,General,68.44,2024-02-26 00:29:13,Klaytn,11
774,1062,8,2024,General,68.19,2024-02-26 00:28:36,Fantom,11
775,7102,8,2024,General,68.19,2024-02-26 00:30:30,Flow - Dapper Labs,11
776,1005,8,2024,General,68.11,2024-02-26 00:28:29,Synthetix Network Token,11
777,15951,8,2024,General,67.80,2024-02-26 00:33:54,BitTorrent,11
778,996,8,2024,General,67.55,2024-02-26 00:28:27,Maker,11
779,8477,8,2024,General,67.53,2024-02-26 00:30:57,Mina Protocol (IOU),11
780,376,9,2024,General,88.32,2024-03-04 01:04:55,Bitcoin,11
781,978,9,2024,General,81.14,2024-03-04 01:05:15,Ethereum,11
782,979,9,2024,General,74.23,2024-03-04 01:05:15,XRP,11
783,345,9,2024,General,74.04,2024-03-04 01:04:54,Binance Coin,11
784,8839,9,2024,General,72.16,2024-03-04 01:08:38,Internet Computer,11
785,621,9,2024,General,71.01,2024-03-04 01:05:02,Cardano,11
786,1036,9,2024,General,70.73,2024-03-04 01:05:24,Polygon,11
787,3747,9,2024,General,70.73,2024-03-04 01:06:32,Solana,11
788,5613,9,2024,General,70.54,2024-03-04 01:07:11,Aave,11
789,998,9,2024,General,70.52,2024-03-04 01:05:19,Dogecoin,11
790,4688,9,2024,General,69.92,2024-03-04 01:06:49,Polkadot,11
791,769,9,2024,General,69.90,2024-03-04 01:05:08,Cosmos,11
792,5395,9,2024,General,69.75,2024-03-04 01:07:05,Uniswap,11
793,1005,9,2024,General,69.74,2024-03-04 01:05:20,Synthetix Network Token,11
794,994,9,2024,General,69.56,2024-03-04 01:05:18,VeChain,11
795,1069,9,2024,General,69.56,2024-03-04 01:05:29,Hedera Hashgraph,11
796,5518,9,2024,General,69.52,2024-03-04 01:07:08,Avalanche,11
797,996,9,2024,General,69.43,2024-03-04 01:05:19,Maker,11
798,3844,9,2024,General,69.34,2024-03-04 01:06:34,Trust Wallet Token,11
799,1011,9,2024,General,69.10,2024-03-04 01:05:21,Theta Network,11
800,7102,9,2024,General,69.08,2024-03-04 01:07:50,Flow - Dapper Labs,11
801,1013,9,2024,General,69.01,2024-03-04 01:05:21,KuCoin Shares,11
802,4708,9,2024,General,68.94,2024-03-04 01:06:51,SAND,11
803,1062,9,2024,General,68.88,2024-03-04 01:05:28,Fantom,11
804,6569,9,2024,General,68.55,2024-03-04 01:07:36,The Graph,11
805,659,9,2024,General,68.33,2024-03-04 01:05:04,ChainLink,11
806,984,9,2024,General,68.25,2024-03-04 01:05:16,TRON,11
807,15951,9,2024,General,68.02,2024-03-04 01:11:58,BitTorrent,11
808,907,9,2024,General,67.97,2024-03-04 01:05:12,Decentraland,11
809,986,9,2024,General,67.66,2024-03-04 01:05:17,Monero,11
810,376,10,2024,General,86.97,2024-03-10 23:39:42,Bitcoin,11
811,978,10,2024,General,81.00,2024-03-10 23:40:00,Ethereum,11
812,979,10,2024,General,72.93,2024-03-10 23:40:00,XRP,11
813,345,10,2024,General,71.72,2024-03-10 23:39:41,Binance Coin,11
814,1036,10,2024,General,70.80,2024-03-10 23:40:09,Polygon,11
815,1069,10,2024,General,69.66,2024-03-10 23:40:13,Hedera Hashgraph,11
816,8839,10,2024,General,69.28,2024-03-10 23:43:14,Internet Computer,11
817,5518,10,2024,General,68.93,2024-03-10 23:41:52,Avalanche,11
818,621,10,2024,General,68.61,2024-03-10 23:39:48,Cardano,11
819,659,10,2024,General,68.55,2024-03-10 23:39:50,ChainLink,11
820,3844,10,2024,General,68.41,2024-03-10 23:41:19,Trust Wallet Token,11
821,986,10,2024,General,68.32,2024-03-10 23:40:02,Monero,11
822,769,10,2024,General,68.26,2024-03-10 23:39:53,Cosmos,11
823,4688,10,2024,General,67.96,2024-03-10 23:41:33,Polkadot,11
824,998,10,2024,General,67.74,2024-03-10 23:40:04,Dogecoin,11
825,5613,10,2024,General,67.46,2024-03-10 23:41:55,Aave,11
826,3747,10,2024,General,67.39,2024-03-10 23:41:17,Solana,11
827,907,10,2024,General,67.32,2024-03-10 23:39:57,Decentraland,11
828,994,10,2024,General,67.13,2024-03-10 23:40:03,VeChain,11
829,5395,10,2024,General,67.13,2024-03-10 23:41:50,Uniswap,11
830,1011,10,2024,General,66.15,2024-03-10 23:40:06,Theta Network,11
831,991,10,2024,General,65.64,2024-03-10 23:40:02,Ethereum Classic,11
832,7102,10,2024,General,65.56,2024-03-10 23:42:30,Flow - Dapper Labs,11
833,2391,10,2024,General,65.41,2024-03-10 23:40:58,Klaytn,11
834,984,10,2024,General,65.27,2024-03-10 23:40:01,TRON,11
835,1062,10,2024,General,65.18,2024-03-10 23:40:12,Fantom,11
836,6569,10,2024,General,65.14,2024-03-10 23:42:17,The Graph,11
837,996,10,2024,General,64.93,2024-03-10 23:40:03,Maker,11
838,15951,10,2024,General,64.82,2024-03-10 23:46:29,BitTorrent,11
839,809,10,2024,General,64.78,2024-03-10 23:39:55,Crypto.com Coin,11
840,376,8,2024,General,91.11,2024-02-26 00:28:08,Bitcoin,12
841,978,8,2024,General,77.63,2024-02-26 00:28:23,Ethereum,12
842,979,8,2024,General,75.63,2024-02-26 00:28:24,XRP,12
843,5518,8,2024,General,73.40,2024-02-26 00:29:59,Avalanche,12
844,345,8,2024,General,73.08,2024-02-26 00:28:07,Binance Coin,12
845,3844,8,2024,General,71.05,2024-02-26 00:29:32,Trust Wallet Token,12
846,3747,8,2024,General,70.92,2024-02-26 00:29:30,Solana,12
847,621,8,2024,General,70.92,2024-02-26 00:28:14,Cardano,12
848,769,8,2024,General,70.86,2024-02-26 00:28:18,Cosmos,12
849,907,8,2024,General,70.52,2024-02-26 00:28:21,Decentraland,12
850,984,8,2024,General,70.49,2024-02-26 00:28:25,TRON,12
851,5613,8,2024,General,70.48,2024-02-26 00:30:02,Aave,12
852,4688,8,2024,General,70.06,2024-02-26 00:29:44,Polkadot,12
853,994,8,2024,General,70.01,2024-02-26 00:28:27,VeChain,12
854,986,8,2024,General,69.90,2024-02-26 00:28:25,Monero,12
855,147,8,2024,General,69.88,2024-02-26 00:28:02,Algorand,12
856,998,8,2024,General,69.84,2024-02-26 00:28:27,Dogecoin,12
857,5395,8,2024,General,69.78,2024-02-26 00:29:57,Uniswap,12
858,985,8,2024,General,69.71,2024-02-26 00:28:25,Tezos,12
859,983,8,2024,General,69.60,2024-02-26 00:28:25,Stellar,12
860,8839,8,2024,General,69.50,2024-02-26 00:31:04,Internet Computer,12
861,1069,8,2024,General,69.46,2024-02-26 00:28:37,Hedera Hashgraph,12
862,1011,8,2024,General,68.66,2024-02-26 00:28:30,Theta Network,12
863,2391,8,2024,General,68.44,2024-02-26 00:29:13,Klaytn,12
864,1062,8,2024,General,68.19,2024-02-26 00:28:36,Fantom,12
865,7102,8,2024,General,68.19,2024-02-26 00:30:30,Flow - Dapper Labs,12
866,1005,8,2024,General,68.11,2024-02-26 00:28:29,Synthetix Network Token,12
867,15951,8,2024,General,67.80,2024-02-26 00:33:54,BitTorrent,12
868,996,8,2024,General,67.55,2024-02-26 00:28:27,Maker,12
869,8477,8,2024,General,67.53,2024-02-26 00:30:57,Mina Protocol (IOU),12
870,376,9,2024,General,88.32,2024-03-04 01:04:55,Bitcoin,12
871,978,9,2024,General,81.14,2024-03-04 01:05:15,Ethereum,12
872,979,9,2024,General,74.23,2024-03-04 01:05:15,XRP,12
873,345,9,2024,General,74.04,2024-03-04 01:04:54,Binance Coin,12
874,8839,9,2024,General,72.16,2024-03-04 01:08:38,Internet Computer,12
875,621,9,2024,General,71.01,2024-03-04 01:05:02,Cardano,12
876,1036,9,2024,General,70.73,2024-03-04 01:05:24,Polygon,12
877,3747,9,2024,General,70.73,2024-03-04 01:06:32,Solana,12
878,5613,9,2024,General,70.54,2024-03-04 01:07:11,Aave,12
879,998,9,2024,General,70.52,2024-03-04 01:05:19,Dogecoin,12
880,4688,9,2024,General,69.92,2024-03-04 01:06:49,Polkadot,12
881,769,9,2024,General,69.90,2024-03-04 01:05:08,Cosmos,12
882,5395,9,2024,General,69.75,2024-03-04 01:07:05,Uniswap,12
883,1005,9,2024,General,69.74,2024-03-04 01:05:20,Synthetix Network Token,12
884,994,9,2024,General,69.56,2024-03-04 01:05:18,VeChain,12
885,1069,9,2024,General,69.56,2024-03-04 01:05:29,Hedera Hashgraph,12
886,5518,9,2024,General,69.52,2024-03-04 01:07:08,Avalanche,12
887,996,9,2024,General,69.43,2024-03-04 01:05:19,Maker,12
888,3844,9,2024,General,69.34,2024-03-04 01:06:34,Trust Wallet Token,12
889,1011,9,2024,General,69.10,2024-03-04 01:05:21,Theta Network,12
890,7102,9,2024,General,69.08,2024-03-04 01:07:50,Flow - Dapper Labs,12
891,1013,9,2024,General,69.01,2024-03-04 01:05:21,KuCoin Shares,12
892,4708,9,2024,General,68.94,2024-03-04 01:06:51,SAND,12
893,1062,9,2024,General,68.88,2024-03-04 01:05:28,Fantom,12
894,6569,9,2024,General,68.55,2024-03-04 01:07:36,The Graph,12
895,659,9,2024,General,68.33,2024-03-04 01:05:04,ChainLink,12
896,984,9,2024,General,68.25,2024-03-04 01:05:16,TRON,12
897,15951,9,2024,General,68.02,2024-03-04 01:11:58,BitTorrent,12
898,907,9,2024,General,67.97,2024-03-04 01:05:12,Decentraland,12
899,986,9,2024,General,67.66,2024-03-04 01:05:17,Monero,12
900,376,10,2024,General,86.97,2024-03-10 23:39:42,Bitcoin,12
901,978,10,2024,General,81.00,2024-03-10 23:40:00,Ethereum,12
902,979,10,2024,General,72.93,2024-03-10 23:40:00,XRP,12
903,345,10,2024,General,71.72,2024-03-10 23:39:41,Binance Coin,12
904,1036,10,2024,General,70.80,2024-03-10 23:40:09,Polygon,12
905,1069,10,2024,General,69.66,2024-03-10 23:40:13,Hedera Hashgraph,12
906,8839,10,2024,General,69.28,2024-03-10 23:43:14,Internet Computer,12
907,5518,10,2024,General,68.93,2024-03-10 23:41:52,Avalanche,12
908,621,10,2024,General,68.61,2024-03-10 23:39:48,Cardano,12
909,659,10,2024,General,68.55,2024-03-10 23:39:50,ChainLink,12
910,3844,10,2024,General,68.41,2024-03-10 23:41:19,Trust Wallet Token,12
911,986,10,2024,General,68.32,2024-03-10 23:40:02,Monero,12
912,769,10,2024,General,68.26,2024-03-10 23:39:53,Cosmos,12
913,4688,10,2024,General,67.96,2024-03-10 23:41:33,Polkadot,12
914,998,10,2024,General,67.74,2024-03-10 23:40:04,Dogecoin,12
915,5613,10,2024,General,67.46,2024-03-10 23:41:55,Aave,12
916,3747,10,2024,General,67.39,2024-03-10 23:41:17,Solana,12
917,907,10,2024,General,67.32,2024-03-10 23:39:57,Decentraland,12
918,994,10,2024,General,67.13,2024-03-10 23:40:03,VeChain,12
919,5395,10,2024,General,67.13,2024-03-10 23:41:50,Uniswap,12
920,1011,10,2024,General,66.15,2024-03-10 23:40:06,Theta Network,12
921,991,10,2024,General,65.64,2024-03-10 23:40:02,Ethereum Classic,12
922,7102,10,2024,General,65.56,2024-03-10 23:42:30,Flow - Dapper Labs,12
923,2391,10,2024,General,65.41,2024-03-10 23:40:58,Klaytn,12
924,984,10,2024,General,65.27,2024-03-10 23:40:01,TRON,12
925,1062,10,2024,General,65.18,2024-03-10 23:40:12,Fantom,12
926,6569,10,2024,General,65.14,2024-03-10 23:42:17,The Graph,12
927,996,10,2024,General,64.93,2024-03-10 23:40:03,Maker,12
928,15951,10,2024,General,64.82,2024-03-10 23:46:29,BitTorrent,12
929,809,10,2024,General,64.78,2024-03-10 23:39:55,Crypto.com Coin,12
930,376,11,2024,General,87.91,2024-03-18 01:21:35,Bitcoin,12
931,978,11,2024,General,75.88,2024-03-18 01:21:52,Ethereum,12
932,345,11,2024,General,73.48,2024-03-18 01:21:33,Binance Coin,12
933,979,11,2024,General,73.03,2024-03-18 01:21:52,XRP,12
934,5518,11,2024,General,70.91,2024-03-18 01:23:36,Avalanche,12
935,1036,11,2024,General,69.75,2024-03-18 01:22:01,Polygon,12
936,3844,11,2024,General,69.67,2024-03-18 01:23:06,Trust Wallet Token,12
937,994,11,2024,General,69.52,2024-03-18 01:21:55,VeChain,12
938,659,11,2024,General,69.41,2024-03-18 01:21:42,ChainLink,12
939,8839,11,2024,General,69.38,2024-03-18 01:24:50,Internet Computer,12
940,986,11,2024,General,69.33,2024-03-18 01:21:53,Monero,12
941,4688,11,2024,General,69.27,2024-03-18 01:23:18,Polkadot,12
942,5613,11,2024,General,69.22,2024-03-18 01:23:38,Aave,12
943,621,11,2024,General,69.01,2024-03-18 01:21:41,Cardano,12
944,907,11,2024,General,68.88,2024-03-18 01:21:49,Decentraland,12
945,984,11,2024,General,68.77,2024-03-18 01:21:53,TRON,12
946,1062,11,2024,General,68.51,2024-03-18 01:22:04,Fantom,12
947,769,11,2024,General,68.40,2024-03-18 01:21:46,Cosmos,12
948,5395,11,2024,General,68.34,2024-03-18 01:23:33,Uniswap,12
949,1069,11,2024,General,68.24,2024-03-18 01:22:05,Hedera Hashgraph,12
950,7102,11,2024,General,68.05,2024-03-18 01:24:11,Flow - Dapper Labs,12
951,147,11,2024,General,68.03,2024-03-18 01:21:27,Algorand,12
952,1011,11,2024,General,68.02,2024-03-18 01:21:58,Theta Network,12
953,1005,11,2024,General,67.75,2024-03-18 01:21:57,Synthetix Network Token,12
954,3747,11,2024,General,67.55,2024-03-18 01:23:04,Solana,12
955,998,11,2024,General,67.52,2024-03-18 01:21:55,Dogecoin,12
956,6723,11,2024,General,67.26,2024-03-18 01:24:03,Lido DAO,12
957,6569,11,2024,General,67.22,2024-03-18 01:23:58,The Graph,12
958,1013,11,2024,General,66.73,2024-03-18 01:21:58,KuCoin Shares,12
959,2391,11,2024,General,66.50,2024-03-18 01:22:47,Klaytn,12
960,376,9,2024,General,88.32,2024-03-04 01:04:55,Bitcoin,13
961,978,9,2024,General,81.14,2024-03-04 01:05:15,Ethereum,13
962,979,9,2024,General,74.23,2024-03-04 01:05:15,XRP,13
963,345,9,2024,General,74.04,2024-03-04 01:04:54,Binance Coin,13
964,8839,9,2024,General,72.16,2024-03-04 01:08:38,Internet Computer,13
965,621,9,2024,General,71.01,2024-03-04 01:05:02,Cardano,13
966,1036,9,2024,General,70.73,2024-03-04 01:05:24,Polygon,13
967,3747,9,2024,General,70.73,2024-03-04 01:06:32,Solana,13
968,5613,9,2024,General,70.54,2024-03-04 01:07:11,Aave,13
969,998,9,2024,General,70.52,2024-03-04 01:05:19,Dogecoin,13
970,4688,9,2024,General,69.92,2024-03-04 01:06:49,Polkadot,13
971,769,9,2024,General,69.90,2024-03-04 01:05:08,Cosmos,13
972,5395,9,2024,General,69.75,2024-03-04 01:07:05,Uniswap,13
973,1005,9,2024,General,69.74,2024-03-04 01:05:20,Synthetix Network Token,13
974,994,9,2024,General,69.56,2024-03-04 01:05:18,VeChain,13
975,1069,9,2024,General,69.56,2024-03-04 01:05:29,Hedera Hashgraph,13
976,5518,9,2024,General,69.52,2024-03-04 01:07:08,Avalanche,13
977,996,9,2024,General,69.43,2024-03-04 01:05:19,Maker,13
978,3844,9,2024,General,69.34,2024-03-04 01:06:34,Trust Wallet Token,13
979,1011,9,2024,General,69.10,2024-03-04 01:05:21,Theta Network,13
980,7102,9,2024,General,69.08,2024-03-04 01:07:50,Flow - Dapper Labs,13
981,1013,9,2024,General,69.01,2024-03-04 01:05:21,KuCoin Shares,13
982,4708,9,2024,General,68.94,2024-03-04 01:06:51,SAND,13
983,1062,9,2024,General,68.88,2024-03-04 01:05:28,Fantom,13
984,6569,9,2024,General,68.55,2024-03-04 01:07:36,The Graph,13
985,659,9,2024,General,68.33,2024-03-04 01:05:04,ChainLink,13
986,984,9,2024,General,68.25,2024-03-04 01:05:16,TRON,13
987,15951,9,2024,General,68.02,2024-03-04 01:11:58,BitTorrent,13
988,907,9,2024,General,67.97,2024-03-04 01:05:12,Decentraland,13
989,986,9,2024,General,67.66,2024-03-04 01:05:17,Monero,13
990,376,10,2024,General,86.97,2024-03-10 23:39:42,Bitcoin,13
991,978,10,2024,General,81.00,2024-03-10 23:40:00,Ethereum,13
992,979,10,2024,General,72.93,2024-03-10 23:40:00,XRP,13
993,345,10,2024,General,71.72,2024-03-10 23:39:41,Binance Coin,13
994,1036,10,2024,General,70.80,2024-03-10 23:40:09,Polygon,13
995,1069,10,2024,General,69.66,2024-03-10 23:40:13,Hedera Hashgraph,13
996,8839,10,2024,General,69.28,2024-03-10 23:43:14,Internet Computer,13
997,5518,10,2024,General,68.93,2024-03-10 23:41:52,Avalanche,13
998,621,10,2024,General,68.61,2024-03-10 23:39:48,Cardano,13
999,659,10,2024,General,68.55,2024-03-10 23:39:50,ChainLink,13
1000,3844,10,2024,General,68.41,2024-03-10 23:41:19,Trust Wallet Token,13
1001,986,10,2024,General,68.32,2024-03-10 23:40:02,Monero,13
1002,769,10,2024,General,68.26,2024-03-10 23:39:53,Cosmos,13
1003,4688,10,2024,General,67.96,2024-03-10 23:41:33,Polkadot,13
1004,998,10,2024,General,67.74,2024-03-10 23:40:04,Dogecoin,13
1005,5613,10,2024,General,67.46,2024-03-10 23:41:55,Aave,13
1006,3747,10,2024,General,67.39,2024-03-10 23:41:17,Solana,13
1007,907,10,2024,General,67.32,2024-03-10 23:39:57,Decentraland,13
1008,994,10,2024,General,67.13,2024-03-10 23:40:03,VeChain,13
1009,5395,10,2024,General,67.13,2024-03-10 23:41:50,Uniswap,13
1010,1011,10,2024,General,66.15,2024-03-10 23:40:06,Theta Network,13
1011,991,10,2024,General,65.64,2024-03-10 23:40:02,Ethereum Classic,13
1012,7102,10,2024,General,65.56,2024-03-10 23:42:30,Flow - Dapper Labs,13
1013,2391,10,2024,General,65.41,2024-03-10 23:40:58,Klaytn,13
1014,984,10,2024,General,65.27,2024-03-10 23:40:01,TRON,13
1015,1062,10,2024,General,65.18,2024-03-10 23:40:12,Fantom,13
1016,6569,10,2024,General,65.14,2024-03-10 23:42:17,The Graph,13
1017,996,10,2024,General,64.93,2024-03-10 23:40:03,Maker,13
1018,15951,10,2024,General,64.82,2024-03-10 23:46:29,BitTorrent,13
1019,809,10,2024,General,64.78,2024-03-10 23:39:55,Crypto.com Coin,13
1020,376,11,2024,General,87.91,2024-03-18 01:21:35,Bitcoin,13
1021,978,11,2024,General,75.88,2024-03-18 01:21:52,Ethereum,13
1022,345,11,2024,General,73.48,2024-03-18 01:21:33,Binance Coin,13
1023,979,11,2024,General,73.03,2024-03-18 01:21:52,XRP,13
1024,5518,11,2024,General,70.91,2024-03-18 01:23:36,Avalanche,13
1025,1036,11,2024,General,69.75,2024-03-18 01:22:01,Polygon,13
1026,3844,11,2024,General,69.67,2024-03-18 01:23:06,Trust Wallet Token,13
1027,994,11,2024,General,69.52,2024-03-18 01:21:55,VeChain,13
1028,659,11,2024,General,69.41,2024-03-18 01:21:42,ChainLink,13
1029,8839,11,2024,General,69.38,2024-03-18 01:24:50,Internet Computer,13
1030,986,11,2024,General,69.33,2024-03-18 01:21:53,Monero,13
1031,4688,11,2024,General,69.27,2024-03-18 01:23:18,Polkadot,13
1032,5613,11,2024,General,69.22,2024-03-18 01:23:38,Aave,13
1033,621,11,2024,General,69.01,2024-03-18 01:21:41,Cardano,13
1034,907,11,2024,General,68.88,2024-03-18 01:21:49,Decentraland,13
1035,984,11,2024,General,68.77,2024-03-18 01:21:53,TRON,13
1036,1062,11,2024,General,68.51,2024-03-18 01:22:04,Fantom,13
1037,769,11,2024,General,68.40,2024-03-18 01:21:46,Cosmos,13
1038,5395,11,2024,General,68.34,2024-03-18 01:23:33,Uniswap,13
1039,1069,11,2024,General,68.24,2024-03-18 01:22:05,Hedera Hashgraph,13
1040,7102,11,2024,General,68.05,2024-03-18 01:24:11,Flow - Dapper Labs,13
1041,147,11,2024,General,68.03,2024-03-18 01:21:27,Algorand,13
1042,1011,11,2024,General,68.02,2024-03-18 01:21:58,Theta Network,13
1043,1005,11,2024,General,67.75,2024-03-18 01:21:57,Synthetix Network Token,13
1044,3747,11,2024,General,67.55,2024-03-18 01:23:04,Solana,13
1045,998,11,2024,General,67.52,2024-03-18 01:21:55,Dogecoin,13
1046,6723,11,2024,General,67.26,2024-03-18 01:24:03,Lido DAO,13
1047,6569,11,2024,General,67.22,2024-03-18 01:23:58,The Graph,13
1048,1013,11,2024,General,66.73,2024-03-18 01:21:58,KuCoin Shares,13
1049,2391,11,2024,General,66.50,2024-03-18 01:22:47,Klaytn,13
1050,376,12,2024,General,82.57,2024-03-25 00:24:25,Bitcoin,13
1051,978,12,2024,General,79.18,2024-03-25 00:24:41,Ethereum,13
1052,979,12,2024,General,75.11,2024-03-25 00:24:42,XRP,13
1053,345,12,2024,General,70.79,2024-03-25 00:24:24,Binance Coin,13
1054,1036,12,2024,General,70.60,2024-03-25 00:24:50,Polygon,13
1055,5518,12,2024,General,70.09,2024-03-25 00:26:19,Avalanche,13
1056,3747,12,2024,General,69.51,2024-03-25 00:25:50,Solana,13
1057,621,12,2024,General,69.38,2024-03-25 00:24:31,Cardano,13
1058,986,12,2024,General,69.36,2024-03-25 00:24:43,Monero,13
1059,659,12,2024,General,69.15,2024-03-25 00:24:33,ChainLink,13
1060,8839,12,2024,General,69.08,2024-03-25 00:27:29,Internet Computer,13
1061,3844,12,2024,General,69.07,2024-03-25 00:25:52,Trust Wallet Token,13
1062,809,12,2024,General,68.26,2024-03-25 00:24:37,Crypto.com Coin,13
1063,984,12,2024,General,68.19,2024-03-25 00:24:43,TRON,13
1064,769,12,2024,General,68.10,2024-03-25 00:24:36,Cosmos,13
1065,907,12,2024,General,68.08,2024-03-25 00:24:39,Decentraland,13
1066,6569,12,2024,General,68.05,2024-03-25 00:26:41,The Graph,13
1067,5613,12,2024,General,67.98,2024-03-25 00:26:22,Aave,13
1068,1069,12,2024,General,67.76,2024-03-25 00:24:54,Hedera Hashgraph,13
1069,4688,12,2024,General,67.72,2024-03-25 00:26:03,Polkadot,13
1070,147,12,2024,General,67.50,2024-03-25 00:24:18,Algorand,13
1071,6009,12,2024,General,67.38,2024-03-25 00:26:30,Axie Infinity,13
1072,1062,12,2024,General,67.28,2024-03-25 00:24:53,Fantom,13
1073,7102,12,2024,General,67.24,2024-03-25 00:26:52,Flow - Dapper Labs,13
1074,4406,12,2024,General,66.90,2024-03-25 00:26:00,DeFiChain,13
1075,1011,12,2024,General,66.61,2024-03-25 00:24:47,Theta Network,13
1076,5674,12,2024,General,66.44,2024-03-25 00:26:23,PancakeSwap,13
1077,6723,12,2024,General,66.20,2024-03-25 00:26:46,Lido DAO,13
1078,998,12,2024,General,65.95,2024-03-25 00:24:45,Dogecoin,13
1079,985,12,2024,General,65.69,2024-03-25 00:24:43,Tezos,13
1080,376,10,2024,General,86.97,2024-03-10 23:39:42,Bitcoin,14
1081,978,10,2024,General,81.00,2024-03-10 23:40:00,Ethereum,14
1082,979,10,2024,General,72.93,2024-03-10 23:40:00,XRP,14
1083,345,10,2024,General,71.72,2024-03-10 23:39:41,Binance Coin,14
1084,1036,10,2024,General,70.80,2024-03-10 23:40:09,Polygon,14
1085,1069,10,2024,General,69.66,2024-03-10 23:40:13,Hedera Hashgraph,14
1086,8839,10,2024,General,69.28,2024-03-10 23:43:14,Internet Computer,14
1087,5518,10,2024,General,68.93,2024-03-10 23:41:52,Avalanche,14
1088,621,10,2024,General,68.61,2024-03-10 23:39:48,Cardano,14
1089,659,10,2024,General,68.55,2024-03-10 23:39:50,ChainLink,14
1090,3844,10,2024,General,68.41,2024-03-10 23:41:19,Trust Wallet Token,14
1091,986,10,2024,General,68.32,2024-03-10 23:40:02,Monero,14
1092,769,10,2024,General,68.26,2024-03-10 23:39:53,Cosmos,14
1093,4688,10,2024,General,67.96,2024-03-10 23:41:33,Polkadot,14
1094,998,10,2024,General,67.74,2024-03-10 23:40:04,Dogecoin,14
1095,5613,10,2024,General,67.46,2024-03-10 23:41:55,Aave,14
1096,3747,10,2024,General,67.39,2024-03-10 23:41:17,Solana,14
1097,907,10,2024,General,67.32,2024-03-10 23:39:57,Decentraland,14
1098,994,10,2024,General,67.13,2024-03-10 23:40:03,VeChain,14
1099,5395,10,2024,General,67.13,2024-03-10 23:41:50,Uniswap,14
1100,1011,10,2024,General,66.15,2024-03-10 23:40:06,Theta Network,14
1101,991,10,2024,General,65.64,2024-03-10 23:40:02,Ethereum Classic,14
1102,7102,10,2024,General,65.56,2024-03-10 23:42:30,Flow - Dapper Labs,14
1103,2391,10,2024,General,65.41,2024-03-10 23:40:58,Klaytn,14
1104,984,10,2024,General,65.27,2024-03-10 23:40:01,TRON,14
1105,1062,10,2024,General,65.18,2024-03-10 23:40:12,Fantom,14
1106,6569,10,2024,General,65.14,2024-03-10 23:42:17,The Graph,14
1107,996,10,2024,General,64.93,2024-03-10 23:40:03,Maker,14
1108,15951,10,2024,General,64.82,2024-03-10 23:46:29,BitTorrent,14
1109,809,10,2024,General,64.78,2024-03-10 23:39:55,Crypto.com Coin,14
1110,376,11,2024,General,87.91,2024-03-18 01:21:35,Bitcoin,14
1111,978,11,2024,General,75.88,2024-03-18 01:21:52,Ethereum,14
1112,345,11,2024,General,73.48,2024-03-18 01:21:33,Binance Coin,14
1113,979,11,2024,General,73.03,2024-03-18 01:21:52,XRP,14
1114,5518,11,2024,General,70.91,2024-03-18 01:23:36,Avalanche,14
1115,1036,11,2024,General,69.75,2024-03-18 01:22:01,Polygon,14
1116,3844,11,2024,General,69.67,2024-03-18 01:23:06,Trust Wallet Token,14
1117,994,11,2024,General,69.52,2024-03-18 01:21:55,VeChain,14
1118,659,11,2024,General,69.41,2024-03-18 01:21:42,ChainLink,14
1119,8839,11,2024,General,69.38,2024-03-18 01:24:50,Internet Computer,14
1120,986,11,2024,General,69.33,2024-03-18 01:21:53,Monero,14
1121,4688,11,2024,General,69.27,2024-03-18 01:23:18,Polkadot,14
1122,5613,11,2024,General,69.22,2024-03-18 01:23:38,Aave,14
1123,621,11,2024,General,69.01,2024-03-18 01:21:41,Cardano,14
1124,907,11,2024,General,68.88,2024-03-18 01:21:49,Decentraland,14
1125,984,11,2024,General,68.77,2024-03-18 01:21:53,TRON,14
1126,1062,11,2024,General,68.51,2024-03-18 01:22:04,Fantom,14
