,id_project,week,year,top,score,created_at,name,week_associated,init_price,end_price,performance,date_performance
849,907,8,2024,General,70.52,2024-02-26 00:28:21,Decentraland,12,0.499584,0.674711,0.35054565398411475,2024-03-02 21:03:18
850,984,8,2024,General,70.49,2024-02-26 00:28:25,TRON,12,0.137362,0.140963,0.026215401639463554,2024-03-02 21:00:29
851,5613,8,2024,General,70.48,2024-02-26 00:30:02,Aave,12,99.53,116.98,0.17532402290766605,2024-03-02 21:02:10
852,4688,8,2024,General,70.06,2024-02-26 00:29:44,Polkadot,12,7.8,9.19,0.17820512820512815,2024-03-02 21:00:32
853,994,8,2024,General,70.01,2024-02-26 00:28:27,VeChain,12,0.0443853,0.050186,0.13068966527206077,2024-03-02 21:01:23
854,986,8,2024,General,69.90,2024-02-26 00:28:25,Monero,12,123.88,142.88,0.15337423312883436,2024-03-02 21:01:43
855,147,8,2024,General,69.88,2024-02-26 00:28:02,Algorand,12,0.194055,0.239978,0.2366494035196207,2024-03-02 21:01:56
856,998,8,2024,General,69.84,2024-02-26 00:28:27,Dogecoin,12,0.085832,0.140158,0.6329341038307391,2024-03-02 21:00:26
857,5395,8,2024,General,69.78,2024-02-26 00:29:57,Uniswap,12,11.21,12.51,0.1159678858162354,2024-03-02 21:00:35
858,985,8,2024,General,69.71,2024-02-26 00:28:25,Tezos,12,1.13,1.38,0.22123893805309736,2024-03-02 21:02:53
859,983,8,2024,General,69.60,2024-02-26 00:28:25,Stellar,12,0.11685,0.134743,0.1531279418057339,2024-03-02 21:01:20
860,8839,8,2024,General,69.50,2024-02-26 00:31:04,Internet Computer,12,12.6,13.18,0.04603174603174604,2024-03-02 21:00:42
861,1069,8,2024,General,69.46,2024-02-26 00:28:37,Hedera Hashgraph,12,0.109182,0.114174,0.0457218222783975,2024-03-02 21:01:13
862,1011,8,2024,General,68.66,2024-02-26 00:28:30,Theta Network,12,1.32,2.14,0.6212121212121212,2024-03-02 21:02:24
863,2391,8,2024,General,68.44,2024-02-26 00:29:13,Klaytn,12,0.233959,0.301385,0.2881957949897205,2024-03-02 21:03:44
864,1062,8,2024,General,68.19,2024-02-26 00:28:36,Fantom,12,0.421131,0.535272,0.27103442871695504,2024-03-02 21:02:32
865,7102,8,2024,General,68.19,2024-02-26 00:30:30,Flow - Dapper Labs,12,1.001,1.21,0.20879120879120888,2024-03-02 21:02:06
866,1005,8,2024,General,68.11,2024-02-26 00:28:29,Synthetix Network Token,12,4.03,4.57,0.13399503722084366,2024-03-02 21:02:22
867,15951,8,2024,General,67.80,2024-02-26 00:33:54,BitTorrent,12,1.09e-06,1.47e-06,0.34862385321100914,2024-03-02 21:02:48
868,996,8,2024,General,67.55,2024-02-26 00:28:27,Maker,12,2027.1,2121.4,0.046519658625622906,2024-03-02 21:01:49
869,8477,8,2024,General,67.53,2024-02-26 00:30:57,Mina Protocol (IOU),12,1.32,1.4,0.06060606060606049,2024-03-02 21:02:14
870,376,9,2024,General,88.32,2024-03-04 01:04:55,Bitcoin,12,61936.0,68492.0,0.10585120123998967,2024-03-09 21:00:06
871,978,9,2024,General,81.14,2024-03-04 01:05:15,Ethereum,12,3411.25,3908.74,0.14583803591058989,2024-03-09 21:00:08
872,979,9,2024,General,74.23,2024-03-04 01:05:15,XRP,12,0.631961,0.62411,-0.012423234978107734,2024-03-09 21:00:17
873,345,9,2024,General,74.04,2024-03-04 01:04:54,Binance Coin,12,408.79,487.72,0.19308202255436777,2024-03-09 21:00:12
874,8839,9,2024,General,72.16,2024-03-04 01:08:38,Internet Computer,12,13.18,14.79,0.12215477996965095,2024-03-09 21:00:47
875,621,9,2024,General,71.01,2024-03-04 01:05:02,Cardano,12,0.733245,0.743671,0.014218985468704096,2024-03-09 21:00:24
876,1036,9,2024,General,70.73,2024-03-04 01:05:24,Polygon,12,1.086,1.14,0.049723756906077186,2024-03-09 21:00:36
877,3747,9,2024,General,70.73,2024-03-04 01:06:32,Solana,12,129.1,146.23,0.13268783888458557,2024-03-09 21:00:14
878,5613,9,2024,General,70.54,2024-03-04 01:07:11,Aave,12,116.98,131.43,0.12352538895537701,2024-03-09 21:02:08
879,998,9,2024,General,70.52,2024-03-04 01:05:19,Dogecoin,12,0.140158,0.179539,0.28097575593259033,2024-03-09 21:00:25
880,4688,9,2024,General,69.92,2024-03-04 01:06:49,Polkadot,12,9.19,10.52,0.14472252448313386,2024-03-09 21:00:35
881,769,9,2024,General,69.90,2024-03-04 01:05:08,Cosmos,12,12.08,13.5,0.11754966887417218,2024-03-09 21:00:54
882,5395,9,2024,General,69.75,2024-03-04 01:07:05,Uniswap,12,12.51,14.26,0.1398880895283773,2024-03-09 21:00:40
883,1005,9,2024,General,69.74,2024-03-04 01:05:20,Synthetix Network Token,12,4.57,4.36,-0.04595185995623631,2024-03-09 21:02:24
884,994,9,2024,General,69.56,2024-03-04 01:05:18,VeChain,12,0.050186,0.0497788,-0.008113816602239737,2024-03-09 21:01:21
885,1069,9,2024,General,69.56,2024-03-04 01:05:29,Hedera Hashgraph,12,0.114174,0.130457,0.14261565680452637,2024-03-09 21:01:15
886,5518,9,2024,General,69.52,2024-03-04 01:07:08,Avalanche,12,42.71,42.97,0.0060875673144462185,2024-03-09 21:00:27
887,996,9,2024,General,69.43,2024-03-04 01:05:19,Maker,12,2121.4,2405.82,0.13407183935137176,2024-03-09 21:01:48
888,3844,9,2024,General,69.34,2024-03-04 01:06:34,Trust Wallet Token,12,1.49,1.55,0.040268456375838965,2024-03-09 21:04:47
889,1011,9,2024,General,69.10,2024-03-04 01:05:21,Theta Network,12,2.14,3.07,0.4345794392523363,2024-03-09 21:01:39
890,7102,9,2024,General,69.08,2024-03-04 01:07:50,Flow - Dapper Labs,12,1.21,1.4,0.1570247933884297,2024-03-09 21:02:03
891,1013,9,2024,General,69.01,2024-03-04 01:05:21,KuCoin Shares,12,12.8,15.14,0.1828125,2024-03-09 21:02:52
892,4708,9,2024,General,68.94,2024-03-04 01:06:51,SAND,12,0.685632,0.765743,0.11684256277419947,2024-03-09 21:02:20
893,1062,9,2024,General,68.88,2024-03-04 01:05:28,Fantom,12,0.535272,0.796949,0.4888673422110629,2024-03-09 21:02:22
894,6569,9,2024,General,68.55,2024-03-04 01:07:36,The Graph,12,0.317406,0.400674,0.2623390862176517,2024-03-09 21:01:29
895,659,9,2024,General,68.33,2024-03-04 01:05:04,ChainLink,12,21.24,20.04,-0.05649717514124291,2024-03-09 21:00:31
896,984,9,2024,General,68.25,2024-03-04 01:05:16,TRON,12,0.140963,0.136151,-0.03413661741024248,2024-03-09 21:00:33
897,15951,9,2024,General,68.02,2024-03-04 01:11:58,BitTorrent,12,1.47e-06,1.81e-06,0.23129251700680284,2024-03-09 21:02:30
898,907,9,2024,General,67.97,2024-03-04 01:05:12,Decentraland,12,0.674711,0.759356,0.12545371277480297,2024-03-09 21:02:45
899,986,9,2024,General,67.66,2024-03-04 01:05:17,Monero,12,142.88,144.64,0.012318029115341482,2024-03-09 21:01:36
900,376,10,2024,General,86.97,2024-03-10 23:39:42,Bitcoin,12,68492.0,67184.0,-0.019097120831629972,2024-03-16 21:00:06
901,978,10,2024,General,81.00,2024-03-10 23:40:00,Ethereum,12,3908.74,3616.73,-0.07470693880892558,2024-03-16 21:00:09
902,979,10,2024,General,72.93,2024-03-10 23:40:00,XRP,12,0.62411,0.611298,-0.020528432487862788,2024-03-16 21:00:19
903,345,10,2024,General,71.72,2024-03-10 23:39:41,Binance Coin,12,487.72,588.0,0.2056097761010415,2024-03-16 21:00:14
904,1036,10,2024,General,70.80,2024-03-10 23:40:09,Polygon,12,1.14,1.059,-0.07105263157894734,2024-03-16 21:00:40
905,1069,10,2024,General,69.66,2024-03-10 23:40:13,Hedera Hashgraph,12,0.130457,0.112721,-0.13595284269912683,2024-03-16 21:01:09
906,8839,10,2024,General,69.28,2024-03-10 23:43:14,Internet Computer,12,14.79,12.27,-0.17038539553752532,2024-03-16 21:00:45
907,5518,10,2024,General,68.93,2024-03-10 23:41:52,Avalanche,12,42.97,53.83,0.2527344659064463,2024-03-16 21:00:28
908,621,10,2024,General,68.61,2024-03-10 23:39:48,Cardano,12,0.743671,0.67169,-0.09679145751279795,2024-03-16 21:00:23
909,659,10,2024,General,68.55,2024-03-10 23:39:50,ChainLink,12,20.04,18.37,-0.08333333333333325,2024-03-16 21:00:33
910,3844,10,2024,General,68.41,2024-03-10 23:41:19,Trust Wallet Token,12,1.55,1.35,-0.1290322580645161,2024-03-16 21:04:59
911,986,10,2024,General,68.32,2024-03-10 23:40:02,Monero,12,144.64,137.72,-0.047842920353982216,2024-03-16 21:01:44
912,769,10,2024,General,68.26,2024-03-10 23:39:53,Cosmos,12,13.5,11.9,-0.1185185185185185,2024-03-16 21:00:56
913,4688,10,2024,General,67.96,2024-03-10 23:41:33,Polkadot,12,10.52,9.93,-0.056083650190114055,2024-03-16 21:00:30
914,998,10,2024,General,67.74,2024-03-10 23:40:04,Dogecoin,12,0.179539,0.14412,-0.19727747174708563,2024-03-16 21:00:25
915,5613,10,2024,General,67.46,2024-03-10 23:41:55,Aave,12,131.43,119.71,-0.0891729437723504,2024-03-16 21:02:15
916,3747,10,2024,General,67.39,2024-03-10 23:41:17,Solana,12,146.23,183.98,0.2581549613622376,2024-03-16 21:00:15
917,907,10,2024,General,67.32,2024-03-10 23:39:57,Decentraland,12,0.759356,0.629018,-0.17164281312059174,2024-03-16 21:02:49
918,994,10,2024,General,67.13,2024-03-10 23:40:03,VeChain,12,0.0497788,0.0410955,-0.1744377124398338,2024-03-16 21:01:24
919,5395,10,2024,General,67.13,2024-03-10 23:41:50,Uniswap,12,14.26,12.22,-0.1430575035063113,2024-03-16 21:00:35
920,1011,10,2024,General,66.15,2024-03-10 23:40:06,Theta Network,12,3.07,2.77,-0.09771986970684034,2024-03-16 21:01:34
921,991,10,2024,General,65.64,2024-03-10 23:40:02,Ethereum Classic,12,37.38,31.1,-0.16800428036383094,2024-03-16 21:00:53
922,7102,10,2024,General,65.56,2024-03-10 23:42:30,Flow - Dapper Labs,12,1.4,1.29,-0.07857142857142849,2024-03-16 21:02:07
923,2391,10,2024,General,65.41,2024-03-10 23:40:58,Klaytn,12,0.286589,0.258718,-0.09725076677751059,2024-03-16 21:03:45
924,984,10,2024,General,65.27,2024-03-10 23:40:01,TRON,12,0.136151,0.1252,-0.08043275480899875,2024-03-16 21:00:32
925,1062,10,2024,General,65.18,2024-03-10 23:40:12,Fantom,12,0.796949,0.810335,0.016796557872586586,2024-03-16 21:01:54
926,6569,10,2024,General,65.14,2024-03-10 23:42:17,The Graph,12,0.400674,0.372522,-0.07026160918851725,2024-03-16 21:01:18
927,996,10,2024,General,64.93,2024-03-10 23:40:03,Maker,12,2405.82,2699.62,0.12212052439500864,2024-03-16 21:01:55
928,15951,10,2024,General,64.82,2024-03-10 23:46:29,BitTorrent,12,1.81e-06,1.4e-06,-0.22651933701657465,2024-03-16 21:02:22
929,809,10,2024,General,64.78,2024-03-10 23:39:55,Crypto.com Coin,12,0.159537,0.136937,-0.14165992841785924,2024-03-16 21:01:12
930,376,11,2024,General,87.91,2024-03-18 01:21:35,Bitcoin,12,67184.0,65029.0,-0.03207608954512979,2024-03-23 21:00:05
931,978,11,2024,General,75.88,2024-03-18 01:21:52,Ethereum,12,3616.73,3391.33,-0.062321489301109034,2024-03-23 21:00:07
932,345,11,2024,General,73.48,2024-03-18 01:21:33,Binance Coin,12,588.0,559.29,-0.04882653061224496,2024-03-23 21:00:11
933,979,11,2024,General,73.03,2024-03-18 01:21:52,XRP,12,0.611298,0.624559,0.021693184011725816,2024-03-23 21:00:17
934,5518,11,2024,General,70.91,2024-03-18 01:23:36,Avalanche,12,53.83,54.35,0.009660040869403736,2024-03-23 21:00:24
935,1036,11,2024,General,69.75,2024-03-18 01:22:01,Polygon,12,1.059,0.993654,-0.06170538243626054,2024-03-23 21:00:35
936,3844,11,2024,General,69.67,2024-03-18 01:23:06,Trust Wallet Token,12,1.35,1.38,0.022222222222222077,2024-03-23 21:05:11
937,994,11,2024,General,69.52,2024-03-18 01:21:55,VeChain,12,0.0410955,0.0415253,0.01045856602304391,2024-03-23 21:01:25
938,659,11,2024,General,69.41,2024-03-18 01:21:42,ChainLink,12,18.37,18.29,-0.0043549265106152335,2024-03-23 21:00:32
939,8839,11,2024,General,69.38,2024-03-18 01:24:50,Internet Computer,12,12.27,13.59,0.10757946210268951,2024-03-23 21:00:44
940,986,11,2024,General,69.33,2024-03-18 01:21:53,Monero,12,137.72,139.3,0.011472553006099423,2024-03-23 21:01:36
941,4688,11,2024,General,69.27,2024-03-18 01:23:18,Polkadot,12,9.93,9.11,-0.08257804632426992,2024-03-23 21:00:27
942,5613,11,2024,General,69.22,2024-03-18 01:23:38,Aave,12,119.71,122.87,0.026397126388772958,2024-03-23 21:02:10
943,621,11,2024,General,69.01,2024-03-18 01:21:41,Cardano,12,0.67169,0.630815,-0.06085396537093003,2024-03-23 21:00:20
944,907,11,2024,General,68.88,2024-03-18 01:21:49,Decentraland,12,0.629018,0.642699,0.021749775046183185,2024-03-23 21:03:06
945,984,11,2024,General,68.77,2024-03-18 01:21:53,TRON,12,0.1252,0.119138,-0.04841853035143779,2024-03-23 21:00:30
946,1062,11,2024,General,68.51,2024-03-18 01:22:04,Fantom,12,0.810335,1.066,0.3155053157027649,2024-03-23 21:01:48
947,769,11,2024,General,68.40,2024-03-18 01:21:46,Cosmos,12,11.9,11.5,-0.03361344537815129,2024-03-23 21:00:53
948,5395,11,2024,General,68.34,2024-03-18 01:23:33,Uniswap,12,12.22,11.82,-0.032733224222585955,2024-03-23 21:00:37
949,1069,11,2024,General,68.24,2024-03-18 01:22:05,Hedera Hashgraph,12,0.112721,0.108155,-0.04050709273338598,2024-03-23 21:01:04
950,7102,11,2024,General,68.05,2024-03-18 01:24:11,Flow - Dapper Labs,12,1.29,1.29,0.0,2024-03-23 21:02:04
951,147,11,2024,General,68.03,2024-03-18 01:21:27,Algorand,12,0.268946,0.252215,-0.062209514177567225,2024-03-23 21:01:53
952,1011,11,2024,General,68.02,2024-03-18 01:21:58,Theta Network,12,2.77,2.85,0.028880866425992805,2024-03-23 21:01:28
953,1005,11,2024,General,67.75,2024-03-18 01:21:57,Synthetix Network Token,12,3.95,4.4,0.11392405063291143,2024-03-23 21:02:47
954,3747,11,2024,General,67.55,2024-03-18 01:23:04,Solana,12,183.98,173.47,-0.057125774540710904,2024-03-23 21:00:12
955,998,11,2024,General,67.52,2024-03-18 01:21:55,Dogecoin,12,0.14412,0.169279,0.1745698029419929,2024-03-23 21:00:22
956,6723,11,2024,General,67.26,2024-03-18 01:24:03,Lido DAO,12,2.72,2.89,0.06249999999999997,2024-03-23 21:01:42
957,6569,11,2024,General,67.22,2024-03-18 01:23:58,The Graph,12,0.372522,0.369822,-0.00724789408410788,2024-03-23 21:01:18
958,1013,11,2024,General,66.73,2024-03-18 01:21:58,KuCoin Shares,12,14.76,14.31,-0.03048780487804873,2024-03-23 21:02:30
959,2391,11,2024,General,66.50,2024-03-18 01:22:47,Klaytn,12,0.258718,0.258203,-0.001990584342797902,2024-03-23 21:03:45
960,376,9,2024,General,88.32,2024-03-04 01:04:55,Bitcoin,13,61936.0,68492.0,0.10585120123998967,2024-03-09 21:00:06
961,978,9,2024,General,81.14,2024-03-04 01:05:15,Ethereum,13,3411.25,3908.74,0.14583803591058989,2024-03-09 21:00:08
962,979,9,2024,General,74.23,2024-03-04 01:05:15,XRP,13,0.631961,0.62411,-0.012423234978107734,2024-03-09 21:00:17
963,345,9,2024,General,74.04,2024-03-04 01:04:54,Binance Coin,13,408.79,487.72,0.19308202255436777,2024-03-09 21:00:12
964,8839,9,2024,General,72.16,2024-03-04 01:08:38,Internet Computer,13,13.18,14.79,0.12215477996965095,2024-03-09 21:00:47
965,621,9,2024,General,71.01,2024-03-04 01:05:02,Cardano,13,0.733245,0.743671,0.014218985468704096,2024-03-09 21:00:24
966,1036,9,2024,General,70.73,2024-03-04 01:05:24,Polygon,13,1.086,1.14,0.049723756906077186,2024-03-09 21:00:36
967,3747,9,2024,General,70.73,2024-03-04 01:06:32,Solana,13,129.1,146.23,0.13268783888458557,2024-03-09 21:00:14
968,5613,9,2024,General,70.54,2024-03-04 01:07:11,Aave,13,116.98,131.43,0.12352538895537701,2024-03-09 21:02:08
969,998,9,2024,General,70.52,2024-03-04 01:05:19,Dogecoin,13,0.140158,0.179539,0.28097575593259033,2024-03-09 21:00:25
970,4688,9,2024,General,69.92,2024-03-04 01:06:49,Polkadot,13,9.19,10.52,0.14472252448313386,2024-03-09 21:00:35
971,769,9,2024,General,69.90,2024-03-04 01:05:08,Cosmos,13,12.08,13.5,0.11754966887417218,2024-03-09 21:00:54
972,5395,9,2024,General,69.75,2024-03-04 01:07:05,Uniswap,13,12.51,14.26,0.1398880895283773,2024-03-09 21:00:40
973,1005,9,2024,General,69.74,2024-03-04 01:05:20,Synthetix Network Token,13,4.57,4.36,-0.04595185995623631,2024-03-09 21:02:24
974,994,9,2024,General,69.56,2024-03-04 01:05:18,VeChain,13,0.050186,0.0497788,-0.008113816602239737,2024-03-09 21:01:21
975,1069,9,2024,General,69.56,2024-03-04 01:05:29,Hedera Hashgraph,13,0.114174,0.130457,0.14261565680452637,2024-03-09 21:01:15
976,5518,9,2024,General,69.52,2024-03-04 01:07:08,Avalanche,13,42.71,42.97,0.0060875673144462185,2024-03-09 21:00:27
977,996,9,2024,General,69.43,2024-03-04 01:05:19,Maker,13,2121.4,2405.82,0.13407183935137176,2024-03-09 21:01:48
978,3844,9,2024,General,69.34,2024-03-04 01:06:34,Trust Wallet Token,13,1.49,1.55,0.040268456375838965,2024-03-09 21:04:47
979,1011,9,2024,General,69.10,2024-03-04 01:05:21,Theta Network,13,2.14,3.07,0.4345794392523363,2024-03-09 21:01:39
980,7102,9,2024,General,69.08,2024-03-04 01:07:50,Flow - Dapper Labs,13,1.21,1.4,0.1570247933884297,2024-03-09 21:02:03
981,1013,9,2024,General,69.01,2024-03-04 01:05:21,KuCoin Shares,13,12.8,15.14,0.1828125,2024-03-09 21:02:52
982,4708,9,2024,General,68.94,2024-03-04 01:06:51,SAND,13,0.685632,0.765743,0.11684256277419947,2024-03-09 21:02:20
983,1062,9,2024,General,68.88,2024-03-04 01:05:28,Fantom,13,0.535272,0.796949,0.4888673422110629,2024-03-09 21:02:22
984,6569,9,2024,General,68.55,2024-03-04 01:07:36,The Graph,13,0.317406,0.400674,0.2623390862176517,2024-03-09 21:01:29
985,659,9,2024,General,68.33,2024-03-04 01:05:04,ChainLink,13,21.24,20.04,-0.05649717514124291,2024-03-09 21:00:31
986,984,9,2024,General,68.25,2024-03-04 01:05:16,TRON,13,0.140963,0.136151,-0.03413661741024248,2024-03-09 21:00:33
987,15951,9,2024,General,68.02,2024-03-04 01:11:58,BitTorrent,13,1.47e-06,1.81e-06,0.23129251700680284,2024-03-09 21:02:30
988,907,9,2024,General,67.97,2024-03-04 01:05:12,Decentraland,13,0.674711,0.759356,0.12545371277480297,2024-03-09 21:02:45
989,986,9,2024,General,67.66,2024-03-04 01:05:17,Monero,13,142.88,144.64,0.012318029115341482,2024-03-09 21:01:36
990,376,10,2024,General,86.97,2024-03-10 23:39:42,Bitcoin,13,68492.0,67184.0,-0.019097120831629972,2024-03-16 21:00:06
991,978,10,2024,General,81.00,2024-03-10 23:40:00,Ethereum,13,3908.74,3616.73,-0.07470693880892558,2024-03-16 21:00:09
992,979,10,2024,General,72.93,2024-03-10 23:40:00,XRP,13,0.62411,0.611298,-0.020528432487862788,2024-03-16 21:00:19
993,345,10,2024,General,71.72,2024-03-10 23:39:41,Binance Coin,13,487.72,588.0,0.2056097761010415,2024-03-16 21:00:14
994,1036,10,2024,General,70.80,2024-03-10 23:40:09,Polygon,13,1.14,1.059,-0.07105263157894734,2024-03-16 21:00:40
995,1069,10,2024,General,69.66,2024-03-10 23:40:13,Hedera Hashgraph,13,0.130457,0.112721,-0.13595284269912683,2024-03-16 21:01:09
996,8839,10,2024,General,69.28,2024-03-10 23:43:14,Internet Computer,13,14.79,12.27,-0.17038539553752532,2024-03-16 21:00:45
997,5518,10,2024,General,68.93,2024-03-10 23:41:52,Avalanche,13,42.97,53.83,0.2527344659064463,2024-03-16 21:00:28
998,621,10,2024,General,68.61,2024-03-10 23:39:48,Cardano,13,0.743671,0.67169,-0.09679145751279795,2024-03-16 21:00:23
999,659,10,2024,General,68.55,2024-03-10 23:39:50,ChainLink,13,20.04,18.37,-0.08333333333333325,2024-03-16 21:00:33
1000,3844,10,2024,General,68.41,2024-03-10 23:41:19,Trust Wallet Token,13,1.55,1.35,-0.1290322580645161,2024-03-16 21:04:59
1001,986,10,2024,General,68.32,2024-03-10 23:40:02,Monero,13,144.64,137.72,-0.047842920353982216,2024-03-16 21:01:44
1002,769,10,2024,General,68.26,2024-03-10 23:39:53,Cosmos,13,13.5,11.9,-0.1185185185185185,2024-03-16 21:00:56
1003,4688,10,2024,General,67.96,2024-03-10 23:41:33,Polkadot,13,10.52,9.93,-0.056083650190114055,2024-03-16 21:00:30
1004,998,10,2024,General,67.74,2024-03-10 23:40:04,Dogecoin,13,0.179539,0.14412,-0.19727747174708563,2024-03-16 21:00:25
1005,5613,10,2024,General,67.46,2024-03-10 23:41:55,Aave,13,131.43,119.71,-0.0891729437723504,2024-03-16 21:02:15
1006,3747,10,2024,General,67.39,2024-03-10 23:41:17,Solana,13,146.23,183.98,0.2581549613622376,2024-03-16 21:00:15
1007,907,10,2024,General,67.32,2024-03-10 23:39:57,Decentraland,13,0.759356,0.629018,-0.17164281312059174,2024-03-16 21:02:49
1008,994,10,2024,General,67.13,2024-03-10 23:40:03,VeChain,13,0.0497788,0.0410955,-0.1744377124398338,2024-03-16 21:01:24
1009,5395,10,2024,General,67.13,2024-03-10 23:41:50,Uniswap,13,14.26,12.22,-0.1430575035063113,2024-03-16 21:00:35
1010,1011,10,2024,General,66.15,2024-03-10 23:40:06,Theta Network,13,3.07,2.77,-0.09771986970684034,2024-03-16 21:01:34
1011,991,10,2024,General,65.64,2024-03-10 23:40:02,Ethereum Classic,13,37.38,31.1,-0.16800428036383094,2024-03-16 21:00:53
1012,7102,10,2024,General,65.56,2024-03-10 23:42:30,Flow - Dapper Labs,13,1.4,1.29,-0.07857142857142849,2024-03-16 21:02:07
1013,2391,10,2024,General,65.41,2024-03-10 23:40:58,Klaytn,13,0.286589,0.258718,-0.09725076677751059,2024-03-16 21:03:45
1014,984,10,2024,General,65.27,2024-03-10 23:40:01,TRON,13,0.136151,0.1252,-0.08043275480899875,2024-03-16 21:00:32
1015,1062,10,2024,General,65.18,2024-03-10 23:40:12,Fantom,13,0.796949,0.810335,0.016796557872586586,2024-03-16 21:01:54
1016,6569,10,2024,General,65.14,2024-03-10 23:42:17,The Graph,13,0.400674,0.372522,-0.07026160918851725,2024-03-16 21:01:18
1017,996,10,2024,General,64.93,2024-03-10 23:40:03,Maker,13,2405.82,2699.62,0.12212052439500864,2024-03-16 21:01:55
1018,15951,10,2024,General,64.82,2024-03-10 23:46:29,BitTorrent,13,1.81e-06,1.4e-06,-0.22651933701657465,2024-03-16 21:02:22
1019,809,10,2024,General,64.78,2024-03-10 23:39:55,Crypto.com Coin,13,0.159537,0.136937,-0.14165992841785924,2024-03-16 21:01:12
1020,376,11,2024,General,87.91,2024-03-18 01:21:35,Bitcoin,13,67184.0,65029.0,-0.03207608954512979,2024-03-23 21:00:05
1021,978,11,2024,General,75.88,2024-03-18 01:21:52,Ethereum,13,3616.73,3391.33,-0.062321489301109034,2024-03-23 21:00:07
1022,345,11,2024,General,73.48,2024-03-18 01:21:33,Binance Coin,13,588.0,559.29,-0.04882653061224496,2024-03-23 21:00:11
1023,979,11,2024,General,73.03,2024-03-18 01:21:52,XRP,13,0.611298,0.624559,0.021693184011725816,2024-03-23 21:00:17
1024,5518,11,2024,General,70.91,2024-03-18 01:23:36,Avalanche,13,53.83,54.35,0.009660040869403736,2024-03-23 21:00:24
1025,1036,11,2024,General,69.75,2024-03-18 01:22:01,Polygon,13,1.059,0.993654,-0.06170538243626054,2024-03-23 21:00:35
1026,3844,11,2024,General,69.67,2024-03-18 01:23:06,Trust Wallet Token,13,1.35,1.38,0.022222222222222077,2024-03-23 21:05:11
1027,994,11,2024,General,69.52,2024-03-18 01:21:55,VeChain,13,0.0410955,0.0415253,0.01045856602304391,2024-03-23 21:01:25
1028,659,11,2024,General,69.41,2024-03-18 01:21:42,ChainLink,13,18.37,18.29,-0.0043549265106152335,2024-03-23 21:00:32
1029,8839,11,2024,General,69.38,2024-03-18 01:24:50,Internet Computer,13,12.27,13.59,0.10757946210268951,2024-03-23 21:00:44
1030,986,11,2024,General,69.33,2024-03-18 01:21:53,Monero,13,137.72,139.3,0.011472553006099423,2024-03-23 21:01:36
1031,4688,11,2024,General,69.27,2024-03-18 01:23:18,Polkadot,13,9.93,9.11,-0.08257804632426992,2024-03-23 21:00:27
1032,5613,11,2024,General,69.22,2024-03-18 01:23:38,Aave,13,119.71,122.87,0.026397126388772958,2024-03-23 21:02:10
1033,621,11,2024,General,69.01,2024-03-18 01:21:41,Cardano,13,0.67169,0.630815,-0.06085396537093003,2024-03-23 21:00:20
1034,907,11,2024,General,68.88,2024-03-18 01:21:49,Decentraland,13,0.629018,0.642699,0.021749775046183185,2024-03-23 21:03:06
1035,984,11,2024,General,68.77,2024-03-18 01:21:53,TRON,13,0.1252,0.119138,-0.04841853035143779,2024-03-23 21:00:30
1036,1062,11,2024,General,68.51,2024-03-18 01:22:04,Fantom,13,0.810335,1.066,0.3155053157027649,2024-03-23 21:01:48
1037,769,11,2024,General,68.40,2024-03-18 01:21:46,Cosmos,13,11.9,11.5,-0.03361344537815129,2024-03-23 21:00:53
1038,5395,11,2024,General,68.34,2024-03-18 01:23:33,Uniswap,13,12.22,11.82,-0.032733224222585955,2024-03-23 21:00:37
1039,1069,11,2024,General,68.24,2024-03-18 01:22:05,Hedera Hashgraph,13,0.112721,0.108155,-0.04050709273338598,2024-03-23 21:01:04
1040,7102,11,2024,General,68.05,2024-03-18 01:24:11,Flow - Dapper Labs,13,1.29,1.29,0.0,2024-03-23 21:02:04
1041,147,11,2024,General,68.03,2024-03-18 01:21:27,Algorand,13,0.268946,0.252215,-0.062209514177567225,2024-03-23 21:01:53
1042,1011,11,2024,General,68.02,2024-03-18 01:21:58,Theta Network,13,2.77,2.85,0.028880866425992805,2024-03-23 21:01:28
1043,1005,11,2024,General,67.75,2024-03-18 01:21:57,Synthetix Network Token,13,3.95,4.4,0.11392405063291143,2024-03-23 21:02:47
1044,3747,11,2024,General,67.55,2024-03-18 01:23:04,Solana,13,183.98,173.47,-0.057125774540710904,2024-03-23 21:00:12
1045,998,11,2024,General,67.52,2024-03-18 01:21:55,Dogecoin,13,0.14412,0.169279,0.1745698029419929,2024-03-23 21:00:22
1046,6723,11,2024,General,67.26,2024-03-18 01:24:03,Lido DAO,13,2.72,2.89,0.06249999999999997,2024-03-23 21:01:42
1047,6569,11,2024,General,67.22,2024-03-18 01:23:58,The Graph,13,0.372522,0.369822,-0.00724789408410788,2024-03-23 21:01:18
1048,1013,11,2024,General,66.73,2024-03-18 01:21:58,KuCoin Shares,13,14.76,14.31,-0.03048780487804873,2024-03-23 21:02:30
1049,2391,11,2024,General,66.50,2024-03-18 01:22:47,Klaytn,13,0.258718,0.258203,-0.001990584342797902,2024-03-23 21:03:45
1050,376,12,2024,General,82.57,2024-03-25 00:24:25,Bitcoin,13,65029.0,69868.0,0.07441295422042474,2024-03-30 21:00:06
1051,978,12,2024,General,79.18,2024-03-25 00:24:41,Ethereum,13,3391.33,3510.27,0.03507178599546492,2024-03-30 21:00:07
