category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
General,polygon-ecosystem,2024-04-13 21:25:31,2024,15,8050,Liquity USD,0.991131,-,-,51.23
General,polygon-ecosystem,2024-04-13 21:22:43,2024,15,16853,Stader MaticX,0.693111,-,-,25.36
General,polygon-ecosystem,2024-04-13 21:21:25,2024,15,5619,DODO,0.137491,-,-,42.9
General,polygon-ecosystem,2024-04-13 21:25:11,2024,15,12078,Nakamoto Games,1.4,-,-,35.99
General,polygon-ecosystem,2024-04-13 21:20:56,2024,15,16688,Stargate Finance,0.48456,-,-,19.32
General,polygon-ecosystem,2024-04-13 21:23:41,2024,15,3744,WazirX,0.195135,-,-,58.52
General,polygon-ecosystem,2024-04-13 21:26:13,2024,15,8518,GamerCoin,0.119928,-,-,26.42
General,polygon-ecosystem,2024-04-13 21:24:43,2024,15,1142,Request,0.111846,-,-,54.46
General,polygon-ecosystem,2024-04-13 21:24:05,2024,15,8843,Kyber Network Crystal,0.486373,-,-,62.31
General,polygon-ecosystem,2024-04-13 21:23:58,2024,15,5918,CertiK,0.707328,-,-,31.72
General,polygon-ecosystem,2024-04-13 21:22:34,2024,15,7598,Ethernity Chain,4.04,-,-,36.66
General,polygon-ecosystem,2024-04-13 21:49:02,2024,15,4569,MATH,0.543297,-,-,58.28
General,polygon-ecosystem,2024-04-13 21:25:35,2024,15,11494,IX Swap,0.408036,-,-,27.69
General,polygon-ecosystem,2024-04-13 21:20:37,2024,15,5397,Aavegotchi,1.75,-,-,32.57
General,polygon-ecosystem,2024-04-13 21:25:00,2024,15,10720,Gelato,0.379398,-,-,42.0
General,polygon-ecosystem,2024-04-13 21:24:26,2024,15,6445,Badger DAO,3.62,-,-,31.65
General,polygon-ecosystem,2024-04-13 21:27:06,2024,15,18825,Across Protocol,0.21069,-,-,26.2
General,polygon-ecosystem,2024-04-13 21:29:10,2024,15,18798,ARPA,0.066913,-,-,34.46
General,polygon-ecosystem,2024-04-13 21:28:52,2024,15,9802,Automata,0.141541,-,-,36.15
General,polygon-ecosystem,2024-04-13 21:32:21,2024,15,8316,Boson Protocol,0.495776,-,-,35.02
General,polygon-ecosystem,2024-04-13 21:30:10,2024,15,19439,DIMO,0.304916,-,-,25.9
General,polygon-ecosystem,2024-04-13 21:29:43,2024,15,10350,Polytrade,1.77,-,-,30.27
